,Average_Temparature
1980-01-01,-16.324100494384766
1980-01-02,-15.836542129516602
1980-01-03,-14.248174667358398
1980-01-04,-16.60474967956543
1980-01-05,-13.380233764648438
1980-01-06,-11.576681137084961
1980-01-07,-18.439678192138672
1980-01-08,-26.73869514465332
1980-01-09,-19.622417449951172
1980-01-10,-13.213578224182129
1980-01-11,-15.385212898254395
1980-01-12,-15.158475875854492
1980-01-13,-18.00712013244629
1980-01-14,-14.610108375549316
1980-01-15,-14.440564155578613
1980-01-16,-20.747886657714844
1980-01-17,-14.518167495727539
1980-01-18,-11.31906795501709
1980-01-19,-17.548681259155273
1980-01-20,-10.46394157409668
1980-01-21,-8.462516784667969
1980-01-22,-12.765117645263672
1980-01-23,-9.941596984863281
1980-01-24,-12.67204761505127
1980-01-25,-23.899484634399414
1980-01-26,-28.487625122070312
1980-01-27,-29.318235397338867
1980-01-28,-29.367591857910156
1980-01-29,-28.74083709716797
1980-01-30,-26.919519424438477
1980-01-31,-23.601394653320312
1980-02-01,-24.969831466674805
1980-02-02,-28.186344146728516
1980-02-03,-27.177001953125
1980-02-04,-26.48807144165039
1980-02-05,-27.70973777770996
1980-02-06,-25.70793914794922
1980-02-07,-24.275415420532227
1980-02-08,-23.589611053466797
1980-02-09,-23.920019149780273
1980-02-10,-24.517478942871094
1980-02-11,-23.783540725708008
1980-02-12,-23.145811080932617
1980-02-13,-23.375722885131836
1980-02-14,-19.94634246826172
1980-02-15,-16.019500732421875
1980-02-16,-14.626261711120605
1980-02-17,-16.700359344482422
1980-02-18,-14.156661987304688
1980-02-19,-14.882505416870117
1980-02-20,-10.536194801330566
1980-02-21,-6.52734375
1980-02-22,-5.43637228012085
1980-02-23,-11.135539054870605
1980-02-24,-14.044269561767578
1980-02-25,-11.999688148498535
1980-02-26,-10.555228233337402
1980-02-27,-10.964557647705078
1980-02-28,-10.0543794631958
1980-02-29,-9.38768196105957
1980-03-01,-8.595942497253418
1980-03-02,-8.777297019958496
1980-03-03,-11.491789817810059
1980-03-04,-13.67641830444336
1980-03-05,-14.715087890625
1980-03-06,-18.786775588989258
1980-03-07,-21.77964973449707
1980-03-08,-23.566200256347656
1980-03-09,-22.721317291259766
1980-03-10,-19.12799835205078
1980-03-11,-14.40333366394043
1980-03-12,-13.172229766845703
1980-03-13,-12.778388977050781
1980-03-14,-13.345459938049316
1980-03-15,-14.663322448730469
1980-03-16,-14.7847318649292
1980-03-17,-10.422167778015137
1980-03-18,-12.055583953857422
1980-03-19,-14.027905464172363
