,Average_Temparature
1980-01-01,-15.500146865844727
1980-01-02,-15.27504825592041
1980-01-03,-14.130329132080078
1980-01-04,-18.08291244506836
1980-01-05,-16.7362003326416
1980-01-06,-19.23978614807129
1980-01-07,-19.777095794677734
1980-01-08,-16.571195602416992
1980-01-09,-9.558035850524902
1980-01-10,-15.687868118286133
1980-01-11,-13.421764373779297
1980-01-12,-13.588964462280273
1980-01-13,-11.372580528259277
1980-01-14,-8.84400749206543
1980-01-15,-27.105905532836914
1980-01-16,-22.26739501953125
1980-01-17,-12.510307312011719
1980-01-18,-15.274393081665039
1980-01-19,-17.375276565551758
1980-01-20,-10.47925853729248
1980-01-21,-10.837462425231934
1980-01-22,-12.71535587310791
1980-01-23,-10.58346176147461
1980-01-24,-18.21622085571289
1980-01-25,-31.2254638671875
1980-01-26,-33.67996597290039
1980-01-27,-33.26108932495117
1980-01-28,-27.36116600036621
1980-01-29,-25.755361557006836
1980-01-30,-22.521739959716797
1980-01-31,-20.89785385131836
1980-02-01,-20.610822677612305
1980-02-02,-17.822647094726562
1980-02-03,-18.639850616455078
1980-02-04,-19.28343963623047
1980-02-05,-17.402889251708984
1980-02-06,-22.34809112548828
1980-02-07,-23.808115005493164
1980-02-08,-25.07832908630371
1980-02-09,-23.88431167602539
1980-02-10,-23.97382926940918
1980-02-11,-24.173664093017578
1980-02-12,-22.86918067932129
1980-02-13,-16.592493057250977
1980-02-14,-13.640578269958496
1980-02-15,-15.778328895568848
1980-02-16,-18.88669204711914
1980-02-17,-17.02872657775879
1980-02-18,-13.641423225402832
1980-02-19,-12.793301582336426
1980-02-20,-9.268576622009277
1980-02-21,-4.288427829742432
1980-02-22,-12.629220962524414
1980-02-23,-14.888405799865723
1980-02-24,-12.015066146850586
1980-02-25,-6.703390598297119
1980-02-26,-15.832599639892578
1980-02-27,-16.822227478027344
1980-02-28,-17.018539428710938
1980-02-29,-13.479442596435547
1980-03-01,-14.29291820526123
1980-03-02,-15.88464069366455
1980-03-03,-15.064790725708008
1980-03-04,-11.093098640441895
1980-03-05,-9.241875648498535
1980-03-06,-14.993672370910645
1980-03-07,-17.932889938354492
1980-03-08,-19.035409927368164
1980-03-09,-17.914615631103516
1980-03-10,-14.4293212890625
1980-03-11,-14.787430763244629
1980-03-12,-13.69094181060791
1980-03-13,-13.239579200744629
1980-03-14,-12.019804000854492
1980-03-15,-10.401344299316406
1980-03-16,-10.470656394958496
1980-03-17,-14.009397506713867
1980-03-18,-14.891728401184082
1980-03-19,-12.41184139251709
1980-03-20,-11.025874137878418
1980-03-21,-7.773870944976807
1980-03-22,-5.625328063964844
1980-03-23,-7.038733005523682
1980-03-24,-3.4668965339660645
1980-03-25,-2.408388614654541
1980-03-26,-8.657777786254883
1980-03-27,-10.417519569396973
1980-03-28,-8.305603981018066
1980-03-29,-6.874346733093262
1980-03-30,-3.5859243869781494
1980-03-31,-0.6504245400428772
1980-04-01,-4.045612812042236
1980-04-02,-14.213716506958008
1980-04-03,-14.253267288208008
1980-04-04,-12.531150817871094
1980-04-05,-11.240445137023926
1980-04-06,-7.7374491691589355
1980-04-07,-3.4104056358337402
1980-04-08,-2.970985174179077
1980-04-09,-3.662874460220337
1980-04-10,-3.452615737915039
1980-04-11,-1.640980839729309
1980-04-12,1.7050495147705078
1980-04-13,3.3470449447631836
1980-04-14,9.799684524536133
1980-04-15,7.36063289642334
1980-04-16,3.036768913269043
1980-04-17,0.02044679969549179
1980-04-18,-0.28776252269744873
1980-04-19,2.015678882598877
1980-04-20,1.2498111724853516
1980-04-21,3.3904049396514893
1980-04-22,3.4536550045013428
1980-04-23,6.5156450271606445
1980-04-24,6.9617180824279785
1980-04-25,3.9215657711029053
1980-04-26,3.8017501831054688
1980-04-27,9.691038131713867
1980-04-28,10.535186767578125
1980-04-29,4.407097339630127
1980-04-30,-0.03174768388271332
1980-05-01,0.14622420072555542
1980-05-02,1.6070767641067505
1980-05-03,5.723193645477295
1980-05-04,9.233783721923828
1980-05-05,6.005075931549072
1980-05-06,17.984281539916992
1980-05-07,10.822315216064453
1980-05-08,14.11436653137207
1980-05-09,7.25428581237793
1980-05-10,8.005703926086426
1980-05-11,9.961111068725586
1980-05-12,9.38726806640625
1980-05-13,12.45885181427002
1980-05-14,15.690224647521973
1980-05-15,16.67569351196289
1980-05-16,13.97683334350586
1980-05-17,17.95439338684082
1980-05-18,10.889549255371094
1980-05-19,12.30235767364502
1980-05-20,13.98838996887207
1980-05-21,8.345996856689453
1980-05-22,8.847169876098633
1980-05-23,13.493753433227539
1980-05-24,19.797107696533203
1980-05-25,22.62511444091797
1980-05-26,22.82134437561035
1980-05-27,11.348067283630371
1980-05-28,7.764293193817139
1980-05-29,7.465660572052002
1980-05-30,10.900753021240234
1980-05-31,17.06680679321289
1980-06-01,18.999841690063477
1980-06-02,13.147096633911133
1980-06-03,9.461678504943848
1980-06-04,8.614903450012207
1980-06-05,10.94682788848877
1980-06-06,13.095390319824219
1980-06-07,11.400447845458984
1980-06-08,13.000170707702637
1980-06-09,15.812581062316895
1980-06-10,17.523338317871094
1980-06-11,14.82690143585205
1980-06-12,12.279873847961426
1980-06-13,13.655133247375488
1980-06-14,16.43995475769043
1980-06-15,21.405424118041992
1980-06-16,21.04392433166504
1980-06-17,21.05902862548828
1980-06-18,22.32317543029785
1980-06-19,23.80438995361328
1980-06-20,24.689231872558594
1980-06-21,24.544557571411133
1980-06-22,20.0666446685791
1980-06-23,19.586917877197266
1980-06-24,19.138931274414062
1980-06-25,16.236780166625977
1980-06-26,16.963197708129883
1980-06-27,14.250333786010742
1980-06-28,11.799239158630371
1980-06-29,13.55264949798584
1980-06-30,15.740198135375977
1980-07-01,17.620458602905273
1980-07-02,19.861230850219727
1980-07-03,21.058996200561523
1980-07-04,22.64105224609375
1980-07-05,22.718809127807617
1980-07-06,24.057804107666016
1980-07-07,22.588993072509766
1980-07-08,18.6733455657959
1980-07-09,18.942951202392578
1980-07-10,20.292028427124023
1980-07-11,17.526111602783203
1980-07-12,12.95460033416748
1980-07-13,16.99603843688965
1980-07-14,16.201021194458008
1980-07-15,13.467598915100098
1980-07-16,15.484931945800781
1980-07-17,20.137779235839844
1980-07-18,22.81416893005371
1980-07-19,17.456775665283203
1980-07-20,14.340384483337402
1980-07-21,15.286126136779785
1980-07-22,17.487030029296875
1980-07-23,19.10120964050293
1980-07-24,19.046716690063477
1980-07-25,17.02214813232422
1980-07-26,14.752663612365723
1980-07-27,14.503650665283203
1980-07-28,12.431510925292969
1980-07-29,10.585325241088867
1980-07-30,12.458707809448242
1980-07-31,13.95128345489502
1980-08-01,16.739809036254883
1980-08-02,17.58346939086914
1980-08-03,11.912007331848145
1980-08-04,15.066529273986816
1980-08-05,12.180492401123047
1980-08-06,7.995898246765137
1980-08-07,8.93055248260498
1980-08-08,10.959768295288086
1980-08-09,13.987207412719727
1980-08-10,15.651073455810547
1980-08-11,18.627099990844727
1980-08-12,18.544864654541016
1980-08-13,17.561479568481445
1980-08-14,16.450523376464844
1980-08-15,18.042869567871094
1980-08-16,16.122037887573242
1980-08-17,17.13005256652832
1980-08-18,12.472996711730957
1980-08-19,11.990318298339844
1980-08-20,14.682486534118652
1980-08-21,17.920133590698242
1980-08-22,21.754533767700195
1980-08-23,15.286829948425293
1980-08-24,14.330362319946289
1980-08-25,16.54581642150879
1980-08-26,16.95328712463379
1980-08-27,14.457427024841309
1980-08-28,14.09289264678955
1980-08-29,15.774353981018066
1980-08-30,18.721263885498047
1980-08-31,13.104873657226562
1980-09-01,10.660984992980957
1980-09-02,11.856178283691406
1980-09-03,8.95517349243164
1980-09-04,13.425002098083496
1980-09-05,16.414873123168945
1980-09-06,17.72595977783203
1980-09-07,8.526671409606934
1980-09-08,7.407801628112793
1980-09-09,5.858120441436768
1980-09-10,11.165422439575195
1980-09-11,8.366573333740234
1980-09-12,8.856731414794922
1980-09-13,11.943574905395508
1980-09-14,14.423762321472168
1980-09-15,14.34415340423584
1980-09-16,12.872322082519531
1980-09-17,9.997086524963379
1980-09-18,6.994908809661865
1980-09-19,8.27894401550293
1980-09-20,9.061663627624512
1980-09-21,9.762995719909668
1980-09-22,11.8694429397583
1980-09-23,14.490625381469727
1980-09-24,13.46496295928955
1980-09-25,11.929023742675781
1980-09-26,12.732709884643555
1980-09-27,7.787970066070557
1980-09-28,7.624019622802734
1980-09-29,4.366396427154541
1980-09-30,2.7339794635772705
1980-10-01,2.4072608947753906
1980-10-02,1.3881356716156006
1980-10-03,0.9144204258918762
1980-10-04,0.4176582098007202
1980-10-05,0.9822924137115479
1980-10-06,1.1317260265350342
1980-10-07,-0.1552722007036209
1980-10-08,-0.026851557195186615
1980-10-09,-0.5593398213386536
1980-10-10,-0.8240667581558228
1980-10-11,-2.9402337074279785
1980-10-12,3.5194907188415527
1980-10-13,3.403221845626831
1980-10-14,3.0222220420837402
1980-10-15,3.803849697113037
1980-10-16,4.167781352996826
1980-10-17,0.7620998620986938
1980-10-18,-0.06439750641584396
1980-10-19,1.6161969900131226
1980-10-20,2.9344801902770996
1980-10-21,2.513005256652832
1980-10-22,3.326986074447632
1980-10-23,4.243967056274414
1980-10-24,5.302222728729248
1980-10-25,1.356606125831604
1980-10-26,0.005374620668590069
1980-10-27,1.0392554998397827
1980-10-28,1.7196300029754639
1980-10-29,1.0941128730773926
1980-10-30,2.9999706745147705
1980-10-31,2.508680582046509
1980-11-01,4.616490364074707
1980-11-02,-1.0298881530761719
1980-11-03,-3.0326051712036133
1980-11-04,-1.7257760763168335
1980-11-05,-6.330768585205078
1980-11-06,-6.717983722686768
1980-11-07,0.564107358455658
1980-11-08,-2.2596232891082764
1980-11-09,-5.813724517822266
1980-11-10,-12.140365600585938
1980-11-11,-7.025219917297363
1980-11-12,0.33311790227890015
1980-11-13,0.5194991827011108
1980-11-14,-1.7712692022323608
1980-11-15,-1.265924096107483
1980-11-16,-0.21663877367973328
1980-11-17,-5.312671184539795
1980-11-18,-13.705082893371582
1980-11-19,-13.8633451461792
1980-11-20,-7.637187957763672
1980-11-21,-7.944939136505127
1980-11-22,-11.33275032043457
1980-11-23,-10.937097549438477
1980-11-24,-7.300176620483398
1980-11-25,-1.3921808004379272
1980-11-26,-0.8411322832107544
1980-11-27,-4.577569961547852
1980-11-28,-8.080183029174805
1980-11-29,-9.026666641235352
1980-11-30,-23.68760108947754
1980-12-01,-17.332754135131836
1980-12-02,-10.319217681884766
1980-12-03,-7.644741058349609
1980-12-04,-20.14879608154297
1980-12-05,-17.828645706176758
1980-12-06,-14.248290061950684
1980-12-07,-16.669492721557617
1980-12-08,-9.090250968933105
