,Average_Temparature
1980-01-01,-22.78818130493164
1980-01-02,-29.69296646118164
1980-01-03,-25.322795867919922
1980-01-04,-21.75986099243164
1980-01-05,-21.83495330810547
1980-01-06,-18.61736297607422
1980-01-07,-23.525684356689453
1980-01-08,-32.968875885009766
1980-01-09,-31.563549041748047
1980-01-10,-23.90628433227539
1980-01-11,-23.047435760498047
1980-01-12,-28.162229537963867
1980-01-13,-28.561996459960938
1980-01-14,-26.957847595214844
1980-01-15,-23.554502487182617
1980-01-16,-22.654115676879883
1980-01-17,-24.90688705444336
1980-01-18,-20.94706153869629
1980-01-19,-22.433530807495117
1980-01-20,-22.53110122680664
1980-01-21,-17.954925537109375
1980-01-22,-19.199342727661133
1980-01-23,-19.42035675048828
1980-01-24,-18.94910430908203
1980-01-25,-22.683616638183594
1980-01-26,-29.358360290527344
1980-01-27,-34.096771240234375
1980-01-28,-37.545082092285156
1980-01-29,-36.76351547241211
1980-01-30,-33.358306884765625
1980-01-31,-29.38816261291504
1980-02-01,-31.137535095214844
1980-02-02,-33.93357467651367
1980-02-03,-32.827598571777344
1980-02-04,-31.57946014404297
1980-02-05,-32.737060546875
1980-02-06,-31.262887954711914
1980-02-07,-28.260087966918945
1980-02-08,-28.086463928222656
1980-02-09,-28.399456024169922
1980-02-10,-30.104225158691406
1980-02-11,-30.158687591552734
1980-02-12,-28.95525360107422
1980-02-13,-26.82362937927246
1980-02-14,-24.460622787475586
1980-02-15,-19.75160789489746
1980-02-16,-19.797883987426758
1980-02-17,-19.483570098876953
1980-02-18,-18.111610412597656
1980-02-19,-19.80361557006836
1980-02-20,-17.267723083496094
1980-02-21,-12.55410099029541
1980-02-22,-11.654958724975586
1980-02-23,-12.595419883728027
1980-02-24,-17.45033073425293
1980-02-25,-16.479724884033203
1980-02-26,-16.105531692504883
1980-02-27,-14.413911819458008
1980-02-28,-14.76163101196289
1980-02-29,-14.945008277893066
1980-03-01,-14.598428726196289
1980-03-02,-12.695698738098145
1980-03-03,-14.532965660095215
1980-03-04,-17.548625946044922
1980-03-05,-18.501379013061523
1980-03-06,-22.7462100982666
1980-03-07,-27.393545150756836
1980-03-08,-28.726593017578125
1980-03-09,-28.9798641204834
1980-03-10,-26.34889030456543
1980-03-11,-23.350099563598633
1980-03-12,-19.102872848510742
1980-03-13,-17.959753036499023
1980-03-14,-18.854583740234375
1980-03-15,-20.688072204589844
1980-03-16,-19.00494384765625
1980-03-17,-16.671438217163086
1980-03-18,-16.900224685668945
1980-03-19,-18.601465225219727
1980-03-20,-19.799606323242188
1980-03-21,-18.45465660095215
1980-03-22,-15.325859069824219
1980-03-23,-13.021233558654785
1980-03-24,-10.933819770812988
1980-03-25,-6.886594772338867
1980-03-26,-9.18359088897705
1980-03-27,-14.065431594848633
1980-03-28,-15.892027854919434
1980-03-29,-15.801314353942871
1980-03-30,-14.684089660644531
1980-03-31,-10.764042854309082
1980-04-01,-5.832812309265137
1980-04-02,-8.994368553161621
1980-04-03,-20.146120071411133
1980-04-04,-19.897552490234375
1980-04-05,-20.457439422607422
1980-04-06,-20.058155059814453
1980-04-07,-15.061880111694336
1980-04-08,-8.75251579284668
1980-04-09,-7.953619480133057
1980-04-10,-9.518584251403809
1980-04-11,-11.202662467956543
1980-04-12,-7.609889030456543
1980-04-13,-4.809021949768066
1980-04-14,-3.2755441665649414
1980-04-15,-0.055055227130651474
1980-04-16,-0.24784061312675476
1980-04-17,-7.346435070037842
1980-04-18,-10.758872985839844
1980-04-19,-8.116302490234375
1980-04-20,-5.015907287597656
1980-04-21,-5.633367538452148
1980-04-22,-4.052847385406494
1980-04-23,-3.885427236557007
1980-04-24,-2.7547922134399414
1980-04-25,0.01591983251273632
1980-04-26,-3.2364144325256348
1980-04-27,-1.9887280464172363
1980-04-28,-0.8797496557235718
1980-04-29,1.9820590019226074
1980-04-30,1.5447800159454346
1980-05-01,-4.848863124847412
1980-05-02,-6.559014797210693
1980-05-03,-6.465854644775391
1980-05-04,-3.0781190395355225
1980-05-05,-3.0256311893463135
1980-05-06,0.5877920389175415
1980-05-07,4.892297744750977
1980-05-08,6.242937088012695
1980-05-09,8.90709114074707
1980-05-10,1.0712357759475708
1980-05-11,-1.711920142173767
1980-05-12,-2.9000585079193115
1980-05-13,-1.8768495321273804
1980-05-14,2.059570074081421
1980-05-15,7.018276691436768
1980-05-16,6.00337553024292
1980-05-17,3.914506196975708
1980-05-18,5.69875955581665
1980-05-19,1.732106328010559
1980-05-20,5.233284950256348
1980-05-21,5.641855239868164
1980-05-22,2.5900185108184814
1980-05-23,1.9896794557571411
1980-05-24,2.3477344512939453
1980-05-25,7.885457992553711
1980-05-26,12.434938430786133
1980-05-27,4.615357398986816
1980-05-28,0.36655697226524353
1980-05-29,-2.987917423248291
1980-05-30,-1.3733810186386108
1980-05-31,3.120051145553589
1980-06-01,8.654191970825195
1980-06-02,9.342631340026855
1980-06-03,5.457507133483887
1980-06-04,5.469325065612793
1980-06-05,8.572624206542969
1980-06-06,4.787640571594238
1980-06-07,3.0957436561584473
1980-06-08,5.377157211303711
1980-06-09,5.326623916625977
1980-06-10,8.8016939163208
1980-06-11,10.59689998626709
1980-06-12,8.84788703918457
1980-06-13,4.471530437469482
1980-06-14,6.098812580108643
1980-06-15,11.538039207458496
1980-06-16,12.5756196975708
1980-06-17,14.597099304199219
1980-06-18,14.64845085144043
1980-06-19,15.616886138916016
1980-06-20,14.764148712158203
1980-06-21,15.953802108764648
1980-06-22,14.41759204864502
1980-06-23,12.882834434509277
1980-06-24,12.728134155273438
1980-06-25,10.388165473937988
1980-06-26,10.07308292388916
1980-06-27,9.017082214355469
1980-06-28,10.00422191619873
1980-06-29,8.959707260131836
1980-06-30,10.033246040344238
1980-07-01,9.684064865112305
1980-07-02,12.035055160522461
1980-07-03,12.561049461364746
1980-07-04,13.946144104003906
1980-07-05,12.849444389343262
1980-07-06,14.489115715026855
1980-07-07,14.535937309265137
1980-07-08,14.118767738342285
1980-07-09,12.671321868896484
1980-07-10,13.861967086791992
1980-07-11,15.390849113464355
1980-07-12,11.541679382324219
1980-07-13,8.494473457336426
1980-07-14,9.916879653930664
1980-07-15,9.352076530456543
1980-07-16,7.135075569152832
1980-07-17,8.04444694519043
1980-07-18,12.315311431884766
1980-07-19,14.627169609069824
1980-07-20,9.826472282409668
1980-07-21,9.566987037658691
1980-07-22,9.069271087646484
1980-07-23,11.85357666015625
1980-07-24,11.84632682800293
1980-07-25,13.966779708862305
1980-07-26,10.60580825805664
1980-07-27,8.687000274658203
1980-07-28,9.949992179870605
1980-07-29,8.095617294311523
1980-07-30,2.9451701641082764
1980-07-31,4.08609676361084
1980-08-01,4.105743408203125
1980-08-02,9.37926959991455
1980-08-03,8.468541145324707
1980-08-04,8.393566131591797
1980-08-05,8.496705055236816
1980-08-06,10.696342468261719
1980-08-07,8.019867897033691
1980-08-08,3.402313709259033
1980-08-09,1.6437186002731323
1980-08-10,6.565703868865967
1980-08-11,10.903745651245117
1980-08-12,11.701164245605469
1980-08-13,13.170548439025879
1980-08-14,12.925386428833008
1980-08-15,12.919332504272461
1980-08-16,15.231884956359863
1980-08-17,13.95674991607666
1980-08-18,11.382166862487793
1980-08-19,11.109456062316895
1980-08-20,10.776396751403809
1980-08-21,10.840143203735352
1980-08-22,12.994473457336426
1980-08-23,13.587029457092285
1980-08-24,12.020517349243164
1980-08-25,10.412697792053223
1980-08-26,10.776826858520508
1980-08-27,9.488747596740723
1980-08-28,8.426721572875977
1980-08-29,8.309667587280273
1980-08-30,7.089663028717041
1980-08-31,8.994105339050293
1980-09-01,0.7585040330886841
1980-09-02,2.2743899822235107
1980-09-03,2.378955125808716
1980-09-04,3.0472660064697266
1980-09-05,6.680484771728516
1980-09-06,8.290072441101074
1980-09-07,9.352558135986328
1980-09-08,7.57081937789917
1980-09-09,0.8260294795036316
1980-09-10,0.702896237373352
1980-09-11,4.045149803161621
1980-09-12,2.2974624633789062
1980-09-13,1.0132741928100586
1980-09-14,1.2652385234832764
1980-09-15,3.875697612762451
1980-09-16,6.706008434295654
1980-09-17,0.15543825924396515
1980-09-18,-2.2955873012542725
1980-09-19,-2.62320613861084
1980-09-20,-1.284242868423462
1980-09-21,0.6415849924087524
1980-09-22,0.6953014135360718
1980-09-23,3.022089958190918
1980-09-24,5.215729236602783
1980-09-25,3.5305638313293457
1980-09-26,2.038292407989502
1980-09-27,2.322129964828491
1980-09-28,3.3121912479400635
1980-09-29,3.6210439205169678
1980-09-30,0.09261608123779297
1980-10-01,-3.256754159927368
1980-10-02,-5.010491847991943
1980-10-03,-5.053470134735107
1980-10-04,-4.972287654876709
1980-10-05,-5.681105613708496
1980-10-06,-6.8054914474487305
1980-10-07,-3.9871513843536377
1980-10-08,-4.891401767730713
1980-10-09,-8.16185188293457
1980-10-10,-8.19367504119873
1980-10-11,-7.36643123626709
1980-10-12,-5.674166679382324
1980-10-13,-4.062142848968506
1980-10-14,-6.035034656524658
1980-10-15,-7.513423442840576
1980-10-16,-5.681148529052734
1980-10-17,-5.379751205444336
1980-10-18,-8.60210132598877
1980-10-19,-10.462546348571777
1980-10-20,-6.621860504150391
1980-10-21,-3.9195826053619385
1980-10-22,-5.4518723487854
1980-10-23,-6.01442813873291
1980-10-24,-6.787827491760254
1980-10-25,-8.052743911743164
1980-10-26,-8.494162559509277
1980-10-27,-10.018884658813477
1980-10-28,-8.993837356567383
1980-10-29,-9.959378242492676
1980-10-30,-10.191262245178223
1980-10-31,-8.959927558898926
1980-11-01,-8.222037315368652
1980-11-02,-6.0801239013671875
1980-11-03,-7.301077365875244
1980-11-04,-10.51267147064209
1980-11-05,-11.231660842895508
1980-11-06,-17.874927520751953
1980-11-07,-14.022804260253906
1980-11-08,-7.686112403869629
1980-11-09,-11.473834991455078
1980-11-10,-16.035573959350586
1980-11-11,-19.10849952697754
1980-11-12,-14.988480567932129
1980-11-13,-8.267518043518066
1980-11-14,-5.26336669921875
1980-11-15,-6.04096794128418
1980-11-16,-6.753173351287842
1980-11-17,-7.376279830932617
1980-11-18,-9.636168479919434
1980-11-19,-20.062009811401367
1980-11-20,-21.024866104125977
1980-11-21,-12.755207061767578
1980-11-22,-12.246906280517578
1980-11-23,-16.674030303955078
1980-11-24,-17.793020248413086
1980-11-25,-16.427392959594727
1980-11-26,-12.474306106567383
1980-11-27,-11.089129447937012
1980-11-28,-13.503009796142578
1980-11-29,-15.340659141540527
1980-11-30,-17.516742706298828
1980-12-01,-28.345962524414062
1980-12-02,-28.988203048706055
1980-12-03,-19.391765594482422
1980-12-04,-15.011299133300781
1980-12-05,-15.530853271484375
1980-12-06,-13.910066604614258
1980-12-07,-14.462349891662598
1980-12-08,-18.915462493896484
1980-12-09,-16.913593292236328
1980-12-10,-16.65761947631836
1980-12-11,-20.40432357788086
1980-12-12,-22.911291122436523
1980-12-13,-17.532176971435547
1980-12-14,-14.483582496643066
1980-12-15,-19.255277633666992
1980-12-16,-20.418188095092773
1980-12-17,-19.473363876342773
1980-12-18,-26.501066207885742
1980-12-19,-22.321693420410156
1980-12-20,-17.008020401000977
1980-12-21,-16.115394592285156
1980-12-22,-15.330522537231445
1980-12-23,-20.930435180664062
1980-12-24,-29.460676193237305
1980-12-25,-29.89630889892578
1980-12-26,-29.840848922729492
1980-12-27,-30.591493606567383
1980-12-28,-23.420610427856445
1980-12-29,-19.668996810913086
1980-12-30,-21.312833786010742
1980-12-31,-27.025238037109375
