,Average_Temparature
1980-01-01,-9.88040828704834
1980-01-02,-13.003933906555176
1980-01-03,-16.21070098876953
1980-01-04,-22.76071548461914
1980-01-05,-20.797733306884766
1980-01-06,-20.840761184692383
1980-01-07,-19.399314880371094
1980-01-08,-13.845800399780273
1980-01-09,-17.242273330688477
1980-01-10,-16.66134262084961
1980-01-11,-14.913946151733398
1980-01-12,-15.358305931091309
1980-01-13,-11.4301118850708
1980-01-14,-22.699560165405273
1980-01-15,-30.068262100219727
1980-01-16,-20.734237670898438
1980-01-17,-15.490581512451172
1980-01-18,-16.779218673706055
1980-01-19,-15.549444198608398
1980-01-20,-12.391128540039062
1980-01-21,-15.130951881408691
1980-01-22,-13.937273025512695
1980-01-23,-17.11456871032715
1980-01-24,-24.05896759033203
1980-01-25,-31.256086349487305
1980-01-26,-32.598426818847656
1980-01-27,-30.902254104614258
1980-01-28,-28.50111198425293
1980-01-29,-24.321504592895508
1980-01-30,-24.47318458557129
1980-01-31,-23.075824737548828
1980-02-01,-22.083864212036133
1980-02-02,-20.849884033203125
1980-02-03,-21.848350524902344
1980-02-04,-22.246448516845703
1980-02-05,-19.50042724609375
1980-02-06,-21.95172119140625
1980-02-07,-24.022794723510742
1980-02-08,-23.863849639892578
1980-02-09,-21.385929107666016
1980-02-10,-20.933008193969727
1980-02-11,-22.281930923461914
1980-02-12,-21.265588760375977
1980-02-13,-14.058666229248047
1980-02-14,-16.99309730529785
1980-02-15,-19.934431076049805
1980-02-16,-21.451313018798828
1980-02-17,-18.453405380249023
1980-02-18,-17.069541931152344
1980-02-19,-16.785993576049805
1980-02-20,-15.610156059265137
1980-02-21,-11.634844779968262
1980-02-22,-17.109615325927734
1980-02-23,-15.465866088867188
1980-02-24,-15.621726989746094
1980-02-25,-15.8265962600708
1980-02-26,-21.840272903442383
1980-02-27,-20.64629364013672
1980-02-28,-15.691055297851562
1980-02-29,-15.713062286376953
1980-03-01,-16.41431427001953
1980-03-02,-17.15089988708496
1980-03-03,-18.602834701538086
1980-03-04,-13.433625221252441
1980-03-05,-10.582050323486328
1980-03-06,-14.539277076721191
1980-03-07,-18.75202178955078
1980-03-08,-19.773237228393555
1980-03-09,-18.75214385986328
