,Average_Temparature
1980-01-01,-16.04290771484375
1980-01-02,-18.49587059020996
1980-01-03,-18.97709083557129
1980-01-04,-17.199359893798828
1980-01-05,-17.33865737915039
1980-01-06,-12.385967254638672
1980-01-07,-18.091182708740234
1980-01-08,-25.452058792114258
1980-01-09,-24.268054962158203
1980-01-10,-18.027565002441406
1980-01-11,-18.187606811523438
1980-01-12,-22.677770614624023
1980-01-13,-24.48350715637207
1980-01-14,-22.2407169342041
1980-01-15,-18.28049087524414
1980-01-16,-18.213449478149414
1980-01-17,-16.216739654541016
1980-01-18,-14.596166610717773
1980-01-19,-21.496479034423828
1980-01-20,-18.232877731323242
1980-01-21,-12.847114562988281
1980-01-22,-16.455204010009766
1980-01-23,-14.497151374816895
1980-01-24,-15.309033393859863
1980-01-25,-21.172143936157227
1980-01-26,-26.256092071533203
1980-01-27,-31.292814254760742
1980-01-28,-32.22712326049805
1980-01-29,-32.467159271240234
1980-01-30,-30.84894561767578
1980-01-31,-28.16319465637207
1980-02-01,-27.26068687438965
1980-02-02,-31.191164016723633
1980-02-03,-30.913558959960938
1980-02-04,-30.676639556884766
1980-02-05,-30.25948715209961
1980-02-06,-29.3221435546875
1980-02-07,-27.313922882080078
1980-02-08,-27.418617248535156
1980-02-09,-26.82199478149414
1980-02-10,-26.834945678710938
1980-02-11,-27.225566864013672
1980-02-12,-25.60317039489746
1980-02-13,-26.888534545898438
1980-02-14,-22.487627029418945
1980-02-15,-16.39627456665039
1980-02-16,-13.488455772399902
1980-02-17,-14.937043190002441
1980-02-18,-13.24169635772705
1980-02-19,-16.648406982421875
1980-02-20,-12.878426551818848
1980-02-21,-9.798656463623047
1980-02-22,-7.1483330726623535
1980-02-23,-10.164295196533203
1980-02-24,-13.928864479064941
1980-02-25,-13.732465744018555
1980-02-26,-12.451286315917969
1980-02-27,-12.432047843933105
1980-02-28,-11.797285079956055
1980-02-29,-11.002861976623535
1980-03-01,-11.32607650756836
1980-03-02,-10.748275756835938
1980-03-03,-13.075231552124023
1980-03-04,-13.903935432434082
1980-03-05,-14.43996524810791
1980-03-06,-17.02229881286621
1980-03-07,-23.282840728759766
1980-03-08,-24.085233688354492
1980-03-09,-24.319379806518555
1980-03-10,-22.939138412475586
1980-03-11,-18.8743839263916
1980-03-12,-15.698833465576172
1980-03-13,-14.79114818572998
1980-03-14,-15.458121299743652
1980-03-15,-15.540141105651855
1980-03-16,-13.975847244262695
1980-03-17,-11.119396209716797
1980-03-18,-13.557305335998535
1980-03-19,-15.66623306274414
1980-03-20,-15.288042068481445
1980-03-21,-14.89639663696289
1980-03-22,-9.595258712768555
1980-03-23,-7.255401134490967
1980-03-24,-6.948282241821289
1980-03-25,-3.4619076251983643
1980-03-26,-5.6111297607421875
1980-03-27,-10.536872863769531
1980-03-28,-9.988019943237305
1980-03-29,-9.343966484069824
1980-03-30,-8.364143371582031
1980-03-31,-5.306275844573975
1980-04-01,-0.8042734861373901
