,Average_Temparature
1980-01-01,-9.53356647491455
1980-01-02,-13.668745994567871
1980-01-03,-16.71146583557129
1980-01-04,-22.214099884033203
1980-01-05,-19.69584846496582
1980-01-06,-20.085426330566406
1980-01-07,-19.057056427001953
1980-01-08,-14.508503913879395
1980-01-09,-17.897811889648438
1980-01-10,-16.55127716064453
1980-01-11,-15.365224838256836
1980-01-12,-16.245479583740234
1980-01-13,-12.164037704467773
1980-01-14,-25.10498046875
1980-01-15,-29.93665885925293
1980-01-16,-19.59617042541504
1980-01-17,-14.767094612121582
1980-01-18,-16.588136672973633
1980-01-19,-15.897869110107422
1980-01-20,-15.028459548950195
1980-01-21,-14.864287376403809
1980-01-22,-14.119786262512207
1980-01-23,-17.322397232055664
1980-01-24,-25.981578826904297
1980-01-25,-32.37345886230469
1980-01-26,-33.08770751953125
1980-01-27,-31.289884567260742
1980-01-28,-28.99639129638672
1980-01-29,-23.743446350097656
1980-01-30,-23.54790687561035
1980-01-31,-22.823955535888672
1980-02-01,-21.907962799072266
1980-02-02,-19.35172462463379
1980-02-03,-21.91958999633789
1980-02-04,-20.855003356933594
1980-02-05,-18.443357467651367
1980-02-06,-21.00813865661621
1980-02-07,-23.417926788330078
1980-02-08,-23.29999542236328
1980-02-09,-18.423654556274414
1980-02-10,-19.56106948852539
1980-02-11,-21.074695587158203
1980-02-12,-20.578941345214844
1980-02-13,-13.341675758361816
1980-02-14,-17.72537612915039
1980-02-15,-20.280485153198242
1980-02-16,-21.680234909057617
1980-02-17,-18.08020782470703
1980-02-18,-16.827842712402344
1980-02-19,-16.612285614013672
1980-02-20,-14.834564208984375
1980-02-21,-12.796797752380371
1980-02-22,-18.02912139892578
1980-02-23,-15.886679649353027
1980-02-24,-15.845940589904785
1980-02-25,-15.658936500549316
1980-02-26,-22.673805236816406
1980-02-27,-18.068130493164062
1980-02-28,-12.82994556427002
1980-02-29,-14.353009223937988
1980-03-01,-16.148351669311523
1980-03-02,-17.239648818969727
1980-03-03,-17.29049301147461
1980-03-04,-12.504096984863281
1980-03-05,-9.855340003967285
1980-03-06,-13.982027053833008
1980-03-07,-18.404048919677734
1980-03-08,-19.234743118286133
1980-03-09,-18.342918395996094
1980-03-10,-13.451969146728516
1980-03-11,-11.870265007019043
1980-03-12,-12.827983856201172
1980-03-13,-15.10132122039795
1980-03-14,-13.503423690795898
1980-03-15,-11.934917449951172
1980-03-16,-11.946243286132812
1980-03-17,-16.457536697387695
1980-03-18,-16.525299072265625
1980-03-19,-16.239288330078125
1980-03-20,-12.915233612060547
1980-03-21,-5.630919933319092
1980-03-22,-8.77546501159668
1980-03-23,-7.489989280700684
1980-03-24,-1.9665336608886719
1980-03-25,-5.487157821655273
1980-03-26,-10.295292854309082
1980-03-27,-9.057160377502441
1980-03-28,-7.878165245056152
1980-03-29,-5.063209056854248
1980-03-30,-1.8856033086776733
1980-03-31,-0.7158660292625427
1980-04-01,-6.09366512298584
1980-04-02,-13.981733322143555
1980-04-03,-11.268589973449707
1980-04-04,-10.473280906677246
1980-04-05,-9.091156959533691
1980-04-06,-7.665248870849609
1980-04-07,-5.269113063812256
1980-04-08,-6.287942409515381
1980-04-09,-3.5119526386260986
1980-04-10,-2.297982931137085
1980-04-11,0.4028879702091217
1980-04-12,2.498206377029419
1980-04-13,5.6723952293396
1980-04-14,9.012262344360352
1980-04-15,3.9839468002319336
1980-04-16,3.497987985610962
1980-04-17,2.925283670425415
1980-04-18,1.1768203973770142
1980-04-19,1.3855034112930298
1980-04-20,5.442301273345947
1980-04-21,7.124055862426758
1980-04-22,4.9628119468688965
1980-04-23,8.37060832977295
1980-04-24,8.873509407043457
1980-04-25,6.25092077255249
1980-04-26,8.307938575744629
1980-04-27,11.68956184387207
1980-04-28,11.211493492126465
1980-04-29,3.0918188095092773
1980-04-30,0.024581989273428917
1980-05-01,0.48372769355773926
1980-05-02,3.386237621307373
1980-05-03,8.971817970275879
1980-05-04,11.233466148376465
1980-05-05,15.180641174316406
1980-05-06,19.16449546813965
1980-05-07,13.427590370178223
1980-05-08,14.185312271118164
1980-05-09,5.631213188171387
1980-05-10,10.30634593963623
1980-05-11,13.773519515991211
1980-05-12,11.804683685302734
1980-05-13,14.130657196044922
1980-05-14,15.8032808303833
1980-05-15,18.920316696166992
1980-05-16,17.44886589050293
1980-05-17,17.677274703979492
1980-05-18,11.941073417663574
1980-05-19,16.85490608215332
1980-05-20,10.99891185760498
1980-05-21,8.022972106933594
1980-05-22,11.581372261047363
1980-05-23,18.473676681518555
1980-05-24,25.80146026611328
1980-05-25,26.048490524291992
1980-05-26,17.695322036743164
1980-05-27,9.269291877746582
1980-05-28,10.887619972229004
1980-05-29,12.32862377166748
1980-05-30,18.915273666381836
1980-05-31,22.535890579223633
1980-06-01,16.02364730834961
1980-06-02,11.862812995910645
1980-06-03,9.503006935119629
1980-06-04,10.186156272888184
1980-06-05,13.266460418701172
1980-06-06,12.979721069335938
1980-06-07,14.115265846252441
1980-06-08,17.06031036376953
1980-06-09,18.348421096801758
1980-06-10,17.099010467529297
1980-06-11,14.352585792541504
1980-06-12,12.23074722290039
1980-06-13,17.484941482543945
1980-06-14,20.65769386291504
1980-06-15,24.618967056274414
1980-06-16,25.15329360961914
1980-06-17,25.529972076416016
1980-06-18,26.88587188720703
1980-06-19,25.700782775878906
