,Average_Temparature
1980-01-01,-22.36363410949707
1980-01-02,-27.774782180786133
1980-01-03,-24.601970672607422
1980-01-04,-21.098026275634766
1980-01-05,-21.070255279541016
1980-01-06,-18.405963897705078
1980-01-07,-22.65374183654785
1980-01-08,-32.873985290527344
1980-01-09,-31.048152923583984
1980-01-10,-23.14413833618164
1980-01-11,-22.76730728149414
1980-01-12,-28.3927001953125
1980-01-13,-29.45916748046875
1980-01-14,-27.416044235229492
1980-01-15,-24.387353897094727
1980-01-16,-22.700138092041016
1980-01-17,-24.602556228637695
1980-01-18,-20.0347843170166
1980-01-19,-22.533857345581055
1980-01-20,-23.702518463134766
1980-01-21,-18.556745529174805
1980-01-22,-19.511938095092773
1980-01-23,-20.17380142211914
1980-01-24,-18.335649490356445
1980-01-25,-21.241579055786133
1980-01-26,-27.34758186340332
1980-01-27,-32.4858283996582
1980-01-28,-36.74967575073242
1980-01-29,-36.75767135620117
1980-01-30,-34.286869049072266
1980-01-31,-30.616294860839844
1980-02-01,-31.0624942779541
1980-02-02,-33.926025390625
1980-02-03,-33.67189025878906
1980-02-04,-31.9869384765625
1980-02-05,-32.75970458984375
1980-02-06,-31.428953170776367
1980-02-07,-28.590347290039062
1980-02-08,-28.640583038330078
1980-02-09,-28.432634353637695
1980-02-10,-29.733556747436523
1980-02-11,-29.661611557006836
1980-02-12,-28.07413673400879
1980-02-13,-26.70122528076172
1980-02-14,-24.866586685180664
1980-02-15,-20.14494514465332
1980-02-16,-19.28810691833496
1980-02-17,-18.160842895507812
1980-02-18,-16.718948364257812
1980-02-19,-19.26634407043457
1980-02-20,-18.275548934936523
1980-02-21,-13.171113014221191
1980-02-22,-10.958658218383789
1980-02-23,-10.605266571044922
1980-02-24,-15.911483764648438
1980-02-25,-15.533005714416504
1980-02-26,-15.36008071899414
1980-02-27,-14.276703834533691
1980-02-28,-14.12236213684082
1980-02-29,-14.636539459228516
1980-03-01,-14.295391082763672
1980-03-02,-11.699482917785645
1980-03-03,-14.165157318115234
1980-03-04,-16.715627670288086
1980-03-05,-17.081815719604492
1980-03-06,-19.960622787475586
1980-03-07,-24.555137634277344
1980-03-08,-25.835458755493164
1980-03-09,-26.634014129638672
1980-03-10,-24.887954711914062
1980-03-11,-22.544448852539062
1980-03-12,-18.659067153930664
1980-03-13,-16.7337589263916
1980-03-14,-17.81893539428711
1980-03-15,-18.82050323486328
1980-03-16,-17.421619415283203
1980-03-17,-13.1507568359375
1980-03-18,-13.594229698181152
1980-03-19,-16.449203491210938
1980-03-20,-18.559734344482422
1980-03-21,-17.39498519897461
1980-03-22,-14.23600959777832
1980-03-23,-10.91817569732666
1980-03-24,-10.049151420593262
1980-03-25,-6.053561687469482
1980-03-26,-7.015793323516846
1980-03-27,-10.8862886428833
1980-03-28,-13.978225708007812
1980-03-29,-13.69274616241455
1980-03-30,-12.962310791015625
1980-03-31,-9.20390796661377
1980-04-01,-3.5214993953704834
