,Average_Temparature
1980-01-01,-8.054953575134277
1980-01-02,-10.656357765197754
1980-01-03,-13.58122444152832
1980-01-04,-18.607032775878906
1980-01-05,-21.045761108398438
1980-01-06,-22.15926170349121
1980-01-07,-21.44734764099121
1980-01-08,-13.41661548614502
1980-01-09,-12.417527198791504
1980-01-10,-13.760383605957031
1980-01-11,-13.52301025390625
1980-01-12,-14.73753547668457
1980-01-13,-11.050697326660156
1980-01-14,-14.451502799987793
1980-01-15,-25.49393653869629
1980-01-16,-17.5887451171875
1980-01-17,-12.357604026794434
1980-01-18,-14.9785737991333
1980-01-19,-15.300089836120605
1980-01-20,-9.05915355682373
1980-01-21,-13.960922241210938
1980-01-22,-13.485740661621094
1980-01-23,-13.754204750061035
1980-01-24,-16.330812454223633
1980-01-25,-26.945756912231445
1980-01-26,-30.240205764770508
1980-01-27,-30.317974090576172
1980-01-28,-29.193416595458984
1980-01-29,-29.323930740356445
1980-01-30,-28.484882354736328
1980-01-31,-26.18282699584961
1980-02-01,-23.978893280029297
1980-02-02,-22.255006790161133
1980-02-03,-23.260744094848633
1980-02-04,-23.519317626953125
1980-02-05,-22.639074325561523
1980-02-06,-23.917612075805664
1980-02-07,-25.792959213256836
1980-02-08,-24.399803161621094
1980-02-09,-24.676305770874023
1980-02-10,-22.51595687866211
1980-02-11,-22.26165199279785
1980-02-12,-21.223176956176758
1980-02-13,-15.271424293518066
1980-02-14,-12.86739730834961
1980-02-15,-15.838825225830078
1980-02-16,-18.416698455810547
1980-02-17,-16.67634391784668
1980-02-18,-15.260841369628906
1980-02-19,-11.870388984680176
1980-02-20,-7.026483058929443
1980-02-21,-6.771471977233887
1980-02-22,-12.815771102905273
1980-02-23,-12.359911918640137
1980-02-24,-12.293083190917969
1980-02-25,-13.67292308807373
1980-02-26,-18.141340255737305
1980-02-27,-20.93512535095215
1980-02-28,-19.086050033569336
1980-02-29,-17.13758087158203
1980-03-01,-15.948920249938965
1980-03-02,-15.69890022277832
1980-03-03,-16.069602966308594
1980-03-04,-14.32714557647705
1980-03-05,-10.92477798461914
1980-03-06,-12.86596393585205
1980-03-07,-18.370925903320312
1980-03-08,-20.28566551208496
1980-03-09,-19.24123191833496
1980-03-10,-17.5789737701416
1980-03-11,-13.6942720413208
1980-03-12,-15.569828987121582
1980-03-13,-15.964797019958496
1980-03-14,-15.712919235229492
1980-03-15,-12.892273902893066
1980-03-16,-11.82408618927002
1980-03-17,-13.67779541015625
1980-03-18,-15.620596885681152
1980-03-19,-14.626057624816895
1980-03-20,-11.578042984008789
1980-03-21,-5.367967128753662
1980-03-22,-3.9612960815429688
1980-03-23,-5.538629055023193
1980-03-24,-2.716482400894165
1980-03-25,-1.4753161668777466
1980-03-26,-5.427819728851318
1980-03-27,-6.279195785522461
1980-03-28,-4.913061618804932
1980-03-29,-4.366730690002441
1980-03-30,-1.466179370880127
1980-03-31,2.7080371379852295
1980-04-01,-0.6218218207359314
1980-04-02,-5.022113800048828
1980-04-03,-5.751940727233887
1980-04-04,-3.501476287841797
1980-04-05,-2.7701973915100098
1980-04-06,-2.5331318378448486
1980-04-07,0.08656737208366394
1980-04-08,-0.7703804969787598
1980-04-09,-1.4411559104919434
1980-04-10,-0.9320271611213684
1980-04-11,0.39434927701950073
1980-04-12,6.233969688415527
1980-04-13,9.797675132751465
1980-04-14,14.961654663085938
1980-04-15,12.664579391479492
1980-04-16,6.957513332366943
1980-04-17,5.66417121887207
1980-04-18,4.522827625274658
1980-04-19,6.543642997741699
1980-04-20,7.357344150543213
1980-04-21,7.788559436798096
1980-04-22,7.450772762298584
1980-04-23,8.916434288024902
1980-04-24,9.044740676879883
1980-04-25,6.81783390045166
1980-04-26,7.60033655166626
1980-04-27,10.169557571411133
1980-04-28,12.008005142211914
1980-04-29,8.428306579589844
1980-04-30,4.345625400543213
1980-05-01,2.14174485206604
1980-05-02,6.416347980499268
1980-05-03,11.644913673400879
1980-05-04,14.938907623291016
1980-05-05,16.19036865234375
1980-05-06,17.593395233154297
1980-05-07,14.991533279418945
1980-05-08,18.587419509887695
1980-05-09,8.770174980163574
1980-05-10,10.872352600097656
1980-05-11,10.98103141784668
