,Average_Temparature
1980-01-01,-18.35430908203125
1980-01-02,-20.040002822875977
1980-01-03,-19.888999938964844
1980-01-04,-18.70457649230957
1980-01-05,-19.608888626098633
1980-01-06,-14.187984466552734
1980-01-07,-18.59295654296875
1980-01-08,-22.610347747802734
1980-01-09,-21.217397689819336
1980-01-10,-17.77521514892578
1980-01-11,-17.92331886291504
1980-01-12,-20.085535049438477
1980-01-13,-21.63321876525879
1980-01-14,-19.941144943237305
1980-01-15,-17.458236694335938
1980-01-16,-17.19283103942871
1980-01-17,-16.985883712768555
1980-01-18,-16.49976348876953
1980-01-19,-18.390378952026367
1980-01-20,-17.059497833251953
1980-01-21,-14.650402069091797
1980-01-22,-15.579748153686523
1980-01-23,-14.778661727905273
1980-01-24,-15.632997512817383
1980-01-25,-21.02499771118164
1980-01-26,-27.550962448120117
1980-01-27,-29.534154891967773
1980-01-28,-28.259904861450195
1980-01-29,-28.2596435546875
1980-01-30,-27.157695770263672
1980-01-31,-25.386795043945312
1980-02-01,-26.414785385131836
1980-02-02,-27.67051124572754
1980-02-03,-24.860271453857422
1980-02-04,-24.745241165161133
1980-02-05,-24.530120849609375
1980-02-06,-23.99973487854004
1980-02-07,-22.921669006347656
1980-02-08,-22.635318756103516
1980-02-09,-22.76641082763672
1980-02-10,-22.660131454467773
1980-02-11,-22.56699562072754
1980-02-12,-21.37650489807129
1980-02-13,-21.338876724243164
1980-02-14,-19.09170913696289
1980-02-15,-15.43834114074707
1980-02-16,-13.861953735351562
1980-02-17,-13.791431427001953
1980-02-18,-13.09376049041748
1980-02-19,-13.968549728393555
1980-02-20,-12.203696250915527
1980-02-21,-9.87677001953125
1980-02-22,-7.768911361694336
1980-02-23,-10.645936965942383
1980-02-24,-13.000784873962402
1980-02-25,-11.218010902404785
1980-02-26,-11.459002494812012
1980-02-27,-12.584156036376953
1980-02-28,-13.201650619506836
1980-02-29,-11.958833694458008
1980-03-01,-12.558992385864258
1980-03-02,-10.087270736694336
1980-03-03,-10.376327514648438
1980-03-04,-12.110363960266113
1980-03-05,-14.11861801147461
1980-03-06,-18.510202407836914
1980-03-07,-24.1826229095459
1980-03-08,-25.93572235107422
1980-03-09,-24.80892562866211
