,Average_Temparature
1980-01-01,-20.38060188293457
1980-01-02,-23.95743179321289
1980-01-03,-24.39076042175293
1980-01-04,-22.26697540283203
1980-01-05,-22.059123992919922
1980-01-06,-19.492624282836914
1980-01-07,-23.21662139892578
1980-01-08,-28.001712799072266
1980-01-09,-26.776681900024414
1980-01-10,-22.41215705871582
1980-01-11,-24.264198303222656
1980-01-12,-27.603229522705078
1980-01-13,-29.918291091918945
1980-01-14,-27.050756454467773
1980-01-15,-23.376522064208984
1980-01-16,-23.3071231842041
1980-01-17,-21.94570541381836
1980-01-18,-21.232837677001953
1980-01-19,-26.534833908081055
1980-01-20,-24.36648941040039
1980-01-21,-19.352313995361328
1980-01-22,-21.821456909179688
1980-01-23,-20.670392990112305
1980-01-24,-20.914392471313477
1980-01-25,-24.979110717773438
1980-01-26,-27.799646377563477
1980-01-27,-34.26648712158203
1980-01-28,-34.987579345703125
1980-01-29,-36.49333190917969
1980-01-30,-35.09890365600586
1980-01-31,-33.034645080566406
1980-02-01,-32.373558044433594
1980-02-02,-35.01551055908203
1980-02-03,-34.802093505859375
1980-02-04,-34.78071212768555
1980-02-05,-34.30508804321289
1980-02-06,-34.09248733520508
1980-02-07,-31.172582626342773
1980-02-08,-31.41262435913086
1980-02-09,-30.75998306274414
1980-02-10,-30.488893508911133
1980-02-11,-30.847549438476562
1980-02-12,-29.03840446472168
1980-02-13,-30.94359588623047
1980-02-14,-26.539806365966797
1980-02-15,-21.870323181152344
1980-02-16,-18.866060256958008
1980-02-17,-18.877689361572266
1980-02-18,-18.044288635253906
1980-02-19,-21.334999084472656
1980-02-20,-18.341583251953125
1980-02-21,-15.884383201599121
1980-02-22,-11.770395278930664
1980-02-23,-14.175223350524902
1980-02-24,-17.87200355529785
1980-02-25,-17.178485870361328
1980-02-26,-16.812576293945312
1980-02-27,-16.17247200012207
1980-02-28,-14.895551681518555
1980-02-29,-15.404114723205566
1980-03-01,-16.72924041748047
1980-03-02,-15.461799621582031
1980-03-03,-18.01412010192871
1980-03-04,-17.58710289001465
1980-03-05,-17.685081481933594
1980-03-06,-18.315336227416992
1980-03-07,-24.980865478515625
1980-03-08,-25.515544891357422
1980-03-09,-25.948606491088867
1980-03-10,-26.522125244140625
1980-03-11,-22.359437942504883
1980-03-12,-18.605411529541016
1980-03-13,-17.93461799621582
1980-03-14,-18.340877532958984
1980-03-15,-18.348995208740234
1980-03-16,-16.126811981201172
1980-03-17,-13.272293090820312
1980-03-18,-16.22844123840332
1980-03-19,-18.2020320892334
1980-03-20,-17.999446868896484
1980-03-21,-18.627199172973633
1980-03-22,-13.395890235900879
1980-03-23,-12.070916175842285
1980-03-24,-11.812926292419434
1980-03-25,-8.582087516784668
1980-03-26,-9.151840209960938
1980-03-27,-13.854284286499023
1980-03-28,-12.865757942199707
1980-03-29,-12.241908073425293
1980-03-30,-12.626519203186035
1980-03-31,-9.576362609863281
1980-04-01,-4.2835822105407715
1980-04-02,-9.36168384552002
1980-04-03,-14.83903694152832
1980-04-04,-16.397214889526367
1980-04-05,-16.0654354095459
1980-04-06,-13.295976638793945
1980-04-07,-10.392587661743164
1980-04-08,-4.710165023803711
1980-04-09,-5.95574951171875
1980-04-10,-9.361713409423828
1980-04-11,-8.584836959838867
1980-04-12,-4.604408264160156
1980-04-13,-2.2569751739501953
1980-04-14,-0.8015978336334229
1980-04-15,3.3246195316314697
1980-04-16,2.004744291305542
1980-04-17,-6.287246227264404
1980-04-18,-8.346861839294434
1980-04-19,-3.6798458099365234
1980-04-20,-2.1014528274536133
1980-04-21,-3.462337017059326
1980-04-22,-3.5995614528656006
1980-04-23,0.21883369982242584
1980-04-24,0.8554919362068176
1980-04-25,1.6998742818832397
1980-04-26,-3.0666325092315674
1980-04-27,0.3195759356021881
1980-04-28,3.733520269393921
1980-04-29,5.092679023742676
1980-04-30,1.043424367904663
1980-05-01,-2.7349274158477783
1980-05-02,-5.956118106842041
1980-05-03,-3.061060667037964
1980-05-04,1.8366689682006836
1980-05-05,1.2151641845703125
1980-05-06,4.4257917404174805
1980-05-07,7.45524787902832
1980-05-08,9.279112815856934
1980-05-09,8.927979469299316
1980-05-10,2.475306272506714
1980-05-11,5.065115451812744
1980-05-12,1.124594807624817
1980-05-13,1.7422221899032593
1980-05-14,5.1645331382751465
1980-05-15,9.987016677856445
1980-05-16,8.575663566589355
1980-05-17,9.412663459777832
1980-05-18,9.223577499389648
1980-05-19,6.273798942565918
1980-05-20,8.811705589294434
1980-05-21,6.926723957061768
1980-05-22,5.93929386138916
1980-05-23,6.63052225112915
1980-05-24,6.403223037719727
1980-05-25,13.53579044342041
1980-05-26,17.69930076599121
1980-05-27,8.327113151550293
1980-05-28,1.2495594024658203
1980-05-29,0.46625909209251404
1980-05-30,4.149533271789551
1980-05-31,9.095202445983887
1980-06-01,14.976078987121582
1980-06-02,10.767108917236328
1980-06-03,6.596541881561279
1980-06-04,6.881330966949463
1980-06-05,9.747285842895508
1980-06-06,4.186039447784424
1980-06-07,6.415838241577148
1980-06-08,6.498992443084717
1980-06-09,9.481501579284668
1980-06-10,9.814197540283203
1980-06-11,11.524309158325195
1980-06-12,8.945385932922363
1980-06-13,6.401993274688721
1980-06-14,10.285197257995605
1980-06-15,14.610495567321777
1980-06-16,15.94189167022705
1980-06-17,15.9292631149292
1980-06-18,16.671693801879883
1980-06-19,16.97151756286621
1980-06-20,18.328420639038086
1980-06-21,17.583955764770508
1980-06-22,15.921560287475586
1980-06-23,16.3812255859375
1980-06-24,15.132892608642578
1980-06-25,12.38296127319336
1980-06-26,10.214879035949707
1980-06-27,12.037344932556152
1980-06-28,7.721883773803711
1980-06-29,9.428868293762207
1980-06-30,9.514114379882812
1980-07-01,11.957581520080566
1980-07-02,13.322844505310059
1980-07-03,16.20304298400879
1980-07-04,16.732303619384766
1980-07-05,16.531227111816406
1980-07-06,17.829837799072266
1980-07-07,19.2111873626709
1980-07-08,17.181631088256836
1980-07-09,15.135089874267578
1980-07-10,16.434877395629883
1980-07-11,16.4583683013916
1980-07-12,10.987455368041992
1980-07-13,9.47916030883789
1980-07-14,12.698299407958984
1980-07-15,9.204612731933594
1980-07-16,7.514270782470703
1980-07-17,10.673595428466797
1980-07-18,14.807933807373047
1980-07-19,14.715608596801758
1980-07-20,9.91087818145752
1980-07-21,10.422811508178711
1980-07-22,12.252778053283691
1980-07-23,13.799489974975586
1980-07-24,14.2070894241333
1980-07-25,16.583126068115234
1980-07-26,9.979044914245605
1980-07-27,9.127397537231445
1980-07-28,12.689835548400879
1980-07-29,5.287223815917969
1980-07-30,5.2829909324646
1980-07-31,7.306952953338623
1980-08-01,7.999272346496582
1980-08-02,12.727985382080078
1980-08-03,10.88811206817627
1980-08-04,10.451447486877441
1980-08-05,11.501239776611328
1980-08-06,10.192872047424316
1980-08-07,6.464024543762207
1980-08-08,5.130236625671387
1980-08-09,7.574679374694824
1980-08-10,10.796041488647461
1980-08-11,15.134212493896484
1980-08-12,13.94762134552002
1980-08-13,14.174989700317383
1980-08-14,14.11841869354248
1980-08-15,14.768264770507812
1980-08-16,14.83837890625
1980-08-17,12.600929260253906
1980-08-18,12.424665451049805
1980-08-19,12.944978713989258
1980-08-20,12.483596801757812
1980-08-21,14.129532814025879
1980-08-22,16.008411407470703
1980-08-23,16.52889633178711
1980-08-24,13.343286514282227
1980-08-25,12.61916446685791
1980-08-26,12.779497146606445
1980-08-27,10.715228080749512
1980-08-28,9.1904878616333
1980-08-29,10.171794891357422
1980-08-30,12.935039520263672
1980-08-31,11.384337425231934
1980-09-01,2.209808826446533
1980-09-02,5.957641124725342
1980-09-03,5.07526159286499
1980-09-04,6.8417582511901855
1980-09-05,9.524992942810059
1980-09-06,11.435461044311523
1980-09-07,9.965680122375488
1980-09-08,7.516473770141602
1980-09-09,1.1920026540756226
1980-09-10,3.0063374042510986
1980-09-11,5.984964847564697
1980-09-12,3.8899552822113037
1980-09-13,2.9055535793304443
1980-09-14,4.285063743591309
1980-09-15,6.231912136077881
1980-09-16,6.985527038574219
1980-09-17,2.6341183185577393
1980-09-18,0.3366357386112213
1980-09-19,0.4082339107990265
1980-09-20,2.6351475715637207
1980-09-21,3.696688413619995
1980-09-22,4.30370569229126
1980-09-23,5.267526149749756
1980-09-24,7.733849048614502
1980-09-25,6.661653995513916
1980-09-26,5.3479156494140625
1980-09-27,4.906578540802002
1980-09-28,4.852784633636475
1980-09-29,2.850558042526245
1980-09-30,-0.7117136716842651
1980-10-01,-3.0354018211364746
1980-10-02,-3.4098598957061768
1980-10-03,-3.3848118782043457
1980-10-04,-2.9658381938934326
1980-10-05,-5.207561016082764
1980-10-06,-5.303494930267334
1980-10-07,-4.044849872589111
1980-10-08,-6.144028663635254
1980-10-09,-6.649804592132568
1980-10-10,-5.79272985458374
1980-10-11,-4.416805744171143
1980-10-12,-2.6265690326690674
1980-10-13,-2.527921438217163
1980-10-14,-2.516146421432495
1980-10-15,-2.708113670349121
1980-10-16,-2.151702642440796
1980-10-17,-2.572664737701416
1980-10-18,-4.417766094207764
1980-10-19,-5.57102632522583
1980-10-20,-2.4828827381134033
1980-10-21,-2.929286241531372
1980-10-22,-2.2200684547424316
1980-10-23,-2.892523765563965
1980-10-24,-3.71268630027771
1980-10-25,-2.4612438678741455
1980-10-26,-7.318824768066406
1980-10-27,-8.346845626831055
1980-10-28,-7.404620170593262
1980-10-29,-8.733599662780762
1980-10-30,-8.982452392578125
1980-10-31,-7.376319885253906
1980-11-01,-6.32838773727417
1980-11-02,-5.779063701629639
1980-11-03,-5.351070404052734
1980-11-04,-6.261589050292969
1980-11-05,-8.141969680786133
1980-11-06,-14.147963523864746
1980-11-07,-11.69871711730957
1980-11-08,-8.170001029968262
1980-11-09,-11.0733060836792
1980-11-10,-12.92551040649414
1980-11-11,-16.392467498779297
1980-11-12,-10.889203071594238
1980-11-13,-9.203434944152832
1980-11-14,-7.65481424331665
1980-11-15,-6.03554105758667
1980-11-16,-7.85711145401001
1980-11-17,-7.22254753112793
1980-11-18,-8.852250099182129
1980-11-19,-17.102317810058594
1980-11-20,-18.018890380859375
1980-11-21,-15.102814674377441
1980-11-22,-17.986743927001953
1980-11-23,-19.512178421020508
1980-11-24,-14.86689281463623
1980-11-25,-17.48763084411621
1980-11-26,-14.501495361328125
1980-11-27,-13.132041931152344
1980-11-28,-15.12960433959961
1980-11-29,-15.44638442993164
1980-11-30,-18.759233474731445
1980-12-01,-24.6791934967041
1980-12-02,-24.817235946655273
1980-12-03,-18.664493560791016
1980-12-04,-16.40599822998047
1980-12-05,-17.64398193359375
1980-12-06,-16.503583908081055
1980-12-07,-18.364412307739258
1980-12-08,-20.288738250732422
1980-12-09,-16.3748722076416
1980-12-10,-17.232988357543945
1980-12-11,-19.258134841918945
1980-12-12,-21.04407501220703
1980-12-13,-20.286272048950195
1980-12-14,-17.884174346923828
1980-12-15,-21.977270126342773
1980-12-16,-22.54914665222168
1980-12-17,-23.916637420654297
1980-12-18,-25.9849796295166
1980-12-19,-23.067846298217773
1980-12-20,-19.896955490112305
1980-12-21,-18.47266387939453
1980-12-22,-19.52299690246582
1980-12-23,-23.814727783203125
1980-12-24,-28.32343292236328
1980-12-25,-30.443098068237305
1980-12-26,-31.52536392211914
1980-12-27,-27.903560638427734
1980-12-28,-21.58121109008789
1980-12-29,-18.44886589050293
1980-12-30,-21.647048950195312
1980-12-31,-26.236434936523438
