,Average_Temparature
1980-01-01,-11.436049461364746
1980-01-02,-12.74530029296875
1980-01-03,-16.369426727294922
1980-01-04,-22.131622314453125
1980-01-05,-19.749475479125977
1980-01-06,-19.817167282104492
1980-01-07,-18.909513473510742
1980-01-08,-14.602304458618164
1980-01-09,-17.205652236938477
1980-01-10,-17.02667808532715
1980-01-11,-15.322999000549316
1980-01-12,-15.798048973083496
1980-01-13,-11.9380464553833
1980-01-14,-23.208438873291016
1980-01-15,-30.486988067626953
1980-01-16,-21.020627975463867
1980-01-17,-15.464225769042969
1980-01-18,-16.37701988220215
1980-01-19,-15.478142738342285
1980-01-20,-13.882135391235352
1980-01-21,-14.761423110961914
1980-01-22,-14.112759590148926
1980-01-23,-16.629783630371094
1980-01-24,-25.428712844848633
1980-01-25,-32.37208557128906
1980-01-26,-33.32563781738281
1980-01-27,-31.276227951049805
1980-01-28,-29.362754821777344
1980-01-29,-23.926422119140625
1980-01-30,-23.510942459106445
1980-01-31,-22.052993774414062
1980-02-01,-22.140567779541016
1980-02-02,-20.465686798095703
1980-02-03,-21.85179901123047
1980-02-04,-22.07338523864746
1980-02-05,-18.90374755859375
1980-02-06,-21.491708755493164
1980-02-07,-23.495214462280273
1980-02-08,-23.74800682067871
1980-02-09,-19.873802185058594
1980-02-10,-20.183116912841797
1980-02-11,-21.433204650878906
1980-02-12,-20.845060348510742
1980-02-13,-13.603922843933105
1980-02-14,-16.838809967041016
1980-02-15,-19.874649047851562
1980-02-16,-21.518512725830078
1980-02-17,-18.411319732666016
1980-02-18,-16.907678604125977
1980-02-19,-16.319355010986328
1980-02-20,-14.238720893859863
1980-02-21,-12.025826454162598
1980-02-22,-17.276195526123047
1980-02-23,-15.593499183654785
1980-02-24,-15.445788383483887
1980-02-25,-15.41899585723877
1980-02-26,-21.817882537841797
1980-02-27,-18.79453468322754
1980-02-28,-13.334918975830078
1980-02-29,-13.983152389526367
1980-03-01,-15.834731101989746
1980-03-02,-16.251710891723633
1980-03-03,-17.79319190979004
1980-03-04,-12.969489097595215
1980-03-05,-10.503488540649414
1980-03-06,-14.683929443359375
1980-03-07,-19.09840965270996
1980-03-08,-19.701595306396484
1980-03-09,-18.604598999023438
1980-03-10,-14.664970397949219
1980-03-11,-11.89498519897461
1980-03-12,-12.690088272094727
1980-03-13,-14.054361343383789
1980-03-14,-13.44423770904541
1980-03-15,-11.931580543518066
1980-03-16,-12.367401123046875
1980-03-17,-16.11659812927246
1980-03-18,-16.62673568725586
1980-03-19,-16.211132049560547
1980-03-20,-13.069062232971191
1980-03-21,-5.0086350440979
1980-03-22,-8.371335983276367
1980-03-23,-7.978671073913574
1980-03-24,-2.74495005607605
1980-03-25,-5.030767440795898
1980-03-26,-10.088972091674805
1980-03-27,-8.92806625366211
1980-03-28,-8.090184211730957
1980-03-29,-5.619697093963623
1980-03-30,-2.097747325897217
1980-03-31,-0.9475237131118774
1980-04-01,-6.056899547576904
1980-04-02,-14.766063690185547
1980-04-03,-12.126498222351074
1980-04-04,-10.80726432800293
1980-04-05,-8.910407066345215
1980-04-06,-7.9482927322387695
1980-04-07,-5.0091071128845215
1980-04-08,-6.028350353240967
1980-04-09,-3.961691379547119
1980-04-10,-2.387127161026001
1980-04-11,0.43378913402557373
1980-04-12,2.4761011600494385
1980-04-13,5.485866069793701
1980-04-14,9.72325611114502
1980-04-15,4.9131293296813965
1980-04-16,3.5800743103027344
1980-04-17,2.7778265476226807
1980-04-18,1.373561978340149
1980-04-19,1.350534200668335
1980-04-20,4.142671585083008
1980-04-21,5.88719367980957
1980-04-22,4.948624610900879
1980-04-23,7.917673587799072
1980-04-24,8.191448211669922
1980-04-25,5.700277328491211
1980-04-26,7.604436874389648
1980-04-27,11.744192123413086
1980-04-28,11.427446365356445
1980-04-29,3.5297703742980957
1980-04-30,0.04445106163620949
1980-05-01,0.2769799828529358
1980-05-02,2.3899266719818115
1980-05-03,7.9071807861328125
1980-05-04,10.616055488586426
1980-05-05,13.662873268127441
1980-05-06,18.334056854248047
1980-05-07,13.403630256652832
1980-05-08,14.237829208374023
1980-05-09,6.137645244598389
1980-05-10,9.910261154174805
1980-05-11,13.145540237426758
1980-05-12,11.162019729614258
1980-05-13,13.437501907348633
1980-05-14,15.796233177185059
1980-05-15,18.781322479248047
1980-05-16,16.383153915405273
1980-05-17,17.415973663330078
1980-05-18,11.957082748413086
1980-05-19,15.528790473937988
1980-05-20,11.469858169555664
1980-05-21,7.796210289001465
1980-05-22,11.427163124084473
1980-05-23,17.13772964477539
1980-05-24,24.99787712097168
1980-05-25,26.05986976623535
1980-05-26,18.029695510864258
1980-05-27,9.384358406066895
1980-05-28,9.834705352783203
1980-05-29,11.333876609802246
1980-05-30,17.488239288330078
1980-05-31,21.598957061767578
1980-06-01,16.58757781982422
1980-06-02,11.903151512145996
1980-06-03,9.305887222290039
1980-06-04,9.79898452758789
1980-06-05,13.022726058959961
1980-06-06,12.776043891906738
1980-06-07,13.780363082885742
1980-06-08,16.040508270263672
1980-06-09,18.602935791015625
1980-06-10,17.671560287475586
1980-06-11,14.673654556274414
1980-06-12,12.08510684967041
1980-06-13,16.450899124145508
1980-06-14,19.713029861450195
1980-06-15,23.471073150634766
1980-06-16,24.053482055664062
1980-06-17,24.61863136291504
1980-06-18,25.864913940429688
1980-06-19,25.183673858642578
1980-06-20,24.165748596191406
1980-06-21,21.07971954345703
1980-06-22,18.366886138916016
1980-06-23,16.9422550201416
1980-06-24,17.16768455505371
1980-06-25,17.698406219482422
1980-06-26,11.635730743408203
1980-06-27,10.059809684753418
1980-06-28,11.446474075317383
1980-06-29,14.485179901123047
1980-06-30,17.545339584350586
1980-07-01,19.800273895263672
1980-07-02,21.807645797729492
1980-07-03,22.447166442871094
1980-07-04,23.7318058013916
1980-07-05,23.46738052368164
1980-07-06,23.709545135498047
1980-07-07,19.68271255493164
1980-07-08,20.63866424560547
1980-07-09,21.753259658813477
1980-07-10,22.147897720336914
1980-07-11,17.76238250732422
1980-07-12,13.778303146362305
1980-07-13,18.16387939453125
1980-07-14,14.944890975952148
1980-07-15,14.317791938781738
1980-07-16,14.898740768432617
1980-07-17,19.603017807006836
1980-07-18,17.74095344543457
1980-07-19,15.215084075927734
1980-07-20,15.62491226196289
1980-07-21,18.13840103149414
1980-07-22,19.792465209960938
1980-07-23,18.285091400146484
1980-07-24,17.810861587524414
1980-07-25,17.35480308532715
1980-07-26,16.130823135375977
1980-07-27,14.013849258422852
1980-07-28,10.731168746948242
1980-07-29,11.258066177368164
1980-07-30,13.53807258605957
1980-07-31,13.707226753234863
1980-08-01,15.87854290008545
1980-08-02,17.14583969116211
1980-08-03,14.146867752075195
1980-08-04,14.909805297851562
1980-08-05,8.095280647277832
1980-08-06,7.809445858001709
1980-08-07,9.851141929626465
1980-08-08,12.538281440734863
1980-08-09,14.249247550964355
1980-08-10,15.252638816833496
1980-08-11,17.046527862548828
1980-08-12,17.212142944335938
1980-08-13,16.07825469970703
1980-08-14,15.887825965881348
1980-08-15,15.975847244262695
1980-08-16,16.269153594970703
1980-08-17,14.320662498474121
1980-08-18,11.620996475219727
1980-08-19,15.313158988952637
1980-08-20,18.937406539916992
1980-08-21,21.092294692993164
1980-08-22,16.166467666625977
1980-08-23,15.681787490844727
1980-08-24,18.487947463989258
1980-08-25,19.109689712524414
1980-08-26,16.868684768676758
1980-08-27,13.609217643737793
1980-08-28,16.34789276123047
1980-08-29,18.508329391479492
1980-08-30,16.018491744995117
1980-08-31,10.251626968383789
1980-09-01,12.496020317077637
1980-09-02,10.405019760131836
1980-09-03,11.69259262084961
1980-09-04,19.277111053466797
1980-09-05,18.799049377441406
1980-09-06,11.254027366638184
1980-09-07,10.300175666809082
1980-09-08,6.803983688354492
1980-09-09,7.858089447021484
1980-09-10,7.743046283721924
1980-09-11,5.372062683105469
1980-09-12,10.093709945678711
1980-09-13,13.869590759277344
1980-09-14,16.117441177368164
1980-09-15,15.578375816345215
1980-09-16,14.619030952453613
1980-09-17,15.718612670898438
1980-09-18,10.684666633605957
1980-09-19,8.75773811340332
1980-09-20,9.178984642028809
1980-09-21,10.403446197509766
1980-09-22,13.551386833190918
1980-09-23,14.070417404174805
1980-09-24,13.360937118530273
1980-09-25,16.51529884338379
1980-09-26,11.08199405670166
1980-09-27,7.541987895965576
1980-09-28,6.789788722991943
1980-09-29,4.270023345947266
1980-09-30,3.9481253623962402
1980-10-01,3.3065056800842285
1980-10-02,2.3262197971343994
1980-10-03,2.616464376449585
1980-10-04,2.5132975578308105
1980-10-05,2.4157421588897705
1980-10-06,1.8162541389465332
1980-10-07,0.373403400182724
1980-10-08,-1.645088791847229
1980-10-09,-1.8721375465393066
1980-10-10,-1.3390721082687378
1980-10-11,-0.6222996115684509
1980-10-12,3.9984798431396484
1980-10-13,3.6283791065216064
1980-10-14,4.53566312789917
1980-10-15,5.31505012512207
1980-10-16,3.8690662384033203
1980-10-17,3.668820858001709
1980-10-18,3.853583335876465
1980-10-19,1.4472033977508545
1980-10-20,5.08076810836792
1980-10-21,3.922640085220337
1980-10-22,3.589717388153076
1980-10-23,4.143925189971924
1980-10-24,3.3986809253692627
1980-10-25,0.17983633279800415
1980-10-26,0.0426335409283638
1980-10-27,3.894331216812134
1980-10-28,4.871949672698975
1980-10-29,4.615531921386719
1980-10-30,3.6478209495544434
1980-10-31,2.5220794677734375
1980-11-01,6.087247848510742
1980-11-02,-1.8817553520202637
1980-11-03,-0.9532419443130493
1980-11-04,-1.1114065647125244
1980-11-05,-1.3902616500854492
1980-11-06,0.010853261686861515
1980-11-07,-2.1852610111236572
1980-11-08,-4.1912736892700195
1980-11-09,-8.652348518371582
1980-11-10,-12.160542488098145
1980-11-11,-4.532160758972168
1980-11-12,-0.6562322378158569
1980-11-13,-2.5239601135253906
1980-11-14,-6.706067085266113
1980-11-15,-5.047909259796143
1980-11-16,-2.491603136062622
1980-11-17,-11.2788667678833
1980-11-18,-18.27271842956543
1980-11-19,-12.764023780822754
1980-11-20,-7.4511027336120605
1980-11-21,-9.729676246643066
1980-11-22,-12.32501220703125
1980-11-23,-11.097685813903809
1980-11-24,-8.315950393676758
1980-11-25,-4.433130264282227
1980-11-26,-1.8347965478897095
1980-11-27,-7.675711631774902
1980-11-28,-7.635357856750488
1980-11-29,-15.314472198486328
1980-11-30,-21.150419235229492
1980-12-01,-16.00098991394043
1980-12-02,-7.919129848480225
1980-12-03,-17.03043556213379
1980-12-04,-19.0963134765625
1980-12-05,-17.26375961303711
1980-12-06,-13.524682998657227
1980-12-07,-13.064876556396484
1980-12-08,-5.860785007476807
1980-12-09,-9.826277732849121
1980-12-10,-10.687568664550781
1980-12-11,-9.388525009155273
1980-12-12,-4.941481590270996
1980-12-13,-10.149212837219238
1980-12-14,-16.66860008239746
1980-12-15,-12.593273162841797
1980-12-16,-9.521441459655762
1980-12-17,-12.014050483703613
1980-12-18,-9.747766494750977
1980-12-19,-6.381166458129883
1980-12-20,-11.380189895629883
1980-12-21,-10.697291374206543
1980-12-22,-9.748035430908203
1980-12-23,-13.790077209472656
1980-12-24,-20.744537353515625
1980-12-25,-22.822036743164062
1980-12-26,-19.916271209716797
1980-12-27,-15.63050651550293
1980-12-28,-5.974217891693115
1980-12-29,-5.45440673828125
1980-12-30,-12.61779499053955
1980-12-31,-7.022846221923828
