,Average_Temparature
1980-01-01,-26.358366012573242
1980-01-02,-29.099807739257812
1980-01-03,-29.57553482055664
1980-01-04,-26.529701232910156
1980-01-05,-25.463918685913086
1980-01-06,-25.27676010131836
1980-01-07,-28.12939453125
1980-01-08,-37.21088409423828
1980-01-09,-34.939212799072266
1980-01-10,-28.127729415893555
1980-01-11,-28.680652618408203
1980-01-12,-33.89954376220703
1980-01-13,-36.19189453125
1980-01-14,-34.01292419433594
1980-01-15,-30.81603240966797
1980-01-16,-28.369108200073242
1980-01-17,-29.8190860748291
1980-01-18,-26.446022033691406
1980-01-19,-30.68513298034668
1980-01-20,-32.41094970703125
1980-01-21,-27.179790496826172
1980-01-22,-27.488435745239258
1980-01-23,-28.646150588989258
1980-01-24,-23.309608459472656
1980-01-25,-23.086933135986328
1980-01-26,-29.496498107910156
1980-01-27,-34.91617202758789
1980-01-28,-38.40373611450195
1980-01-29,-40.848384857177734
1980-01-30,-40.41618347167969
1980-01-31,-37.99980545043945
1980-02-01,-37.05082321166992
1980-02-02,-38.076507568359375
1980-02-03,-38.5740966796875
1980-02-04,-37.58610916137695
1980-02-05,-37.12446594238281
1980-02-06,-36.867679595947266
1980-02-07,-35.33726501464844
1980-02-08,-35.10795593261719
1980-02-09,-34.59635925292969
1980-02-10,-33.43004608154297
1980-02-11,-34.22808837890625
1980-02-12,-33.68413162231445
1980-02-13,-32.99428176879883
1980-02-14,-31.729434967041016
1980-02-15,-27.66971206665039
1980-02-16,-24.525602340698242
1980-02-17,-21.779327392578125
1980-02-18,-22.54206657409668
1980-02-19,-25.999746322631836
1980-02-20,-25.432729721069336
1980-02-21,-20.951814651489258
1980-02-22,-16.21632957458496
1980-02-23,-15.244516372680664
1980-02-24,-20.14687156677246
1980-02-25,-19.64952850341797
1980-02-26,-20.861988067626953
1980-02-27,-18.933748245239258
1980-02-28,-18.315420150756836
1980-02-29,-19.452959060668945
1980-03-01,-20.298444747924805
1980-03-02,-17.958581924438477
1980-03-03,-20.506885528564453
1980-03-04,-21.915861129760742
1980-03-05,-21.402780532836914
1980-03-06,-21.028060913085938
1980-03-07,-23.932519912719727
1980-03-08,-26.25273323059082
1980-03-09,-27.48446273803711
1980-03-10,-26.918926239013672
1980-03-11,-24.957897186279297
1980-03-12,-23.92660903930664
1980-03-13,-22.050153732299805
1980-03-14,-21.36690330505371
1980-03-15,-22.419330596923828
1980-03-16,-20.6577205657959
1980-03-17,-13.054604530334473
1980-03-18,-14.787610054016113
1980-03-19,-17.837900161743164
1980-03-20,-21.08611488342285
1980-03-21,-20.368927001953125
1980-03-22,-18.31663703918457
1980-03-23,-15.080817222595215
1980-03-24,-14.842379570007324
1980-03-25,-11.492025375366211
1980-03-26,-7.26235294342041
1980-03-27,-11.194507598876953
1980-03-28,-14.702888488769531
1980-03-29,-15.206925392150879
1980-03-30,-13.593925476074219
1980-03-31,-11.324586868286133
1980-04-01,-5.444655895233154
1980-04-02,-3.805941104888916
1980-04-03,-13.50598430633545
1980-04-04,-13.964398384094238
1980-04-05,-17.158601760864258
1980-04-06,-14.412320137023926
1980-04-07,-11.769577980041504
1980-04-08,-5.583676815032959
1980-04-09,-3.1129891872406006
1980-04-10,-6.254040718078613
1980-04-11,-7.846983432769775
1980-04-12,-4.16885232925415
1980-04-13,-1.6423312425613403
1980-04-14,-1.3107596635818481
1980-04-15,-0.46479588747024536
1980-04-16,2.9131925106048584
1980-04-17,-1.0476475954055786
1980-04-18,-4.90608549118042
1980-04-19,-2.9426071643829346
1980-04-20,-1.109565258026123
1980-04-21,-0.10735207796096802
1980-04-22,-1.009596824645996
1980-04-23,1.223531723022461
1980-04-24,1.6021822690963745
1980-04-25,3.99552845954895
1980-04-26,0.9707843661308289
1980-04-27,3.3820528984069824
1980-04-28,5.995083332061768
1980-04-29,6.692232131958008
1980-04-30,8.606606483459473
1980-05-01,0.7464644908905029
1980-05-02,-1.1527494192123413
1980-05-03,0.19136115908622742
1980-05-04,2.660403251647949
