,Average_Temparature
1980-01-01,-21.788402557373047
1980-01-02,-29.099727630615234
1980-01-03,-20.69344711303711
1980-01-04,-19.267473220825195
1980-01-05,-18.185928344726562
1980-01-06,-14.951603889465332
1980-01-07,-26.41361427307129
1980-01-08,-36.320892333984375
1980-01-09,-30.440513610839844
1980-01-10,-17.35506248474121
1980-01-11,-22.76032066345215
1980-01-12,-24.044414520263672
1980-01-13,-25.900297164916992
1980-01-14,-25.162635803222656
1980-01-15,-19.541603088378906
1980-01-16,-22.497121810913086
1980-01-17,-23.378721237182617
1980-01-18,-17.498947143554688
1980-01-19,-21.165945053100586
1980-01-20,-16.898836135864258
1980-01-21,-10.580461502075195
1980-01-22,-15.999865531921387
1980-01-23,-13.582297325134277
1980-01-24,-15.704526901245117
1980-01-25,-22.16337776184082
1980-01-26,-31.322036743164062
1980-01-27,-37.22517395019531
1980-01-28,-38.32902526855469
1980-01-29,-35.48149490356445
1980-01-30,-31.595500946044922
1980-01-31,-26.17320442199707
1980-02-01,-32.58098602294922
1980-02-02,-33.820613861083984
1980-02-03,-30.38088035583496
1980-02-04,-29.770673751831055
1980-02-05,-32.485416412353516
1980-02-06,-32.422855377197266
1980-02-07,-31.042137145996094
1980-02-08,-28.5512752532959
1980-02-09,-27.320846557617188
1980-02-10,-29.69692039489746
1980-02-11,-30.035114288330078
1980-02-12,-28.240211486816406
1980-02-13,-27.60529136657715
1980-02-14,-25.500507354736328
1980-02-15,-19.626779556274414
1980-02-16,-18.70175552368164
1980-02-17,-20.0090274810791
1980-02-18,-18.466970443725586
1980-02-19,-20.544788360595703
1980-02-20,-13.083484649658203
1980-02-21,-11.210810661315918
1980-02-22,-9.31155776977539
1980-02-23,-15.468442916870117
1980-02-24,-18.69089126586914
1980-02-25,-18.82863998413086
1980-02-26,-15.258442878723145
1980-02-27,-13.698698997497559
1980-02-28,-12.308042526245117
1980-02-29,-11.392560958862305
1980-03-01,-11.935046195983887
1980-03-02,-10.568036079406738
1980-03-03,-15.223075866699219
1980-03-04,-18.01275062561035
1980-03-05,-20.978458404541016
1980-03-06,-26.198741912841797
1980-03-07,-30.968963623046875
1980-03-08,-30.466978073120117
