,Average_Temparature
1980-01-01,-17.676132202148438
1980-01-02,-20.61054801940918
1980-01-03,-21.69882583618164
1980-01-04,-19.176925659179688
1980-01-05,-19.203229904174805
1980-01-06,-19.390743255615234
1980-01-07,-21.964221954345703
1980-01-08,-20.480545043945312
1980-01-09,-16.756763458251953
1980-01-10,-17.826194763183594
1980-01-11,-18.680936813354492
1980-01-12,-22.026002883911133
1980-01-13,-21.86252784729004
1980-01-14,-17.408536911010742
1980-01-15,-15.977760314941406
1980-01-16,-20.08002281188965
1980-01-17,-18.93288803100586
1980-01-18,-19.864778518676758
1980-01-19,-22.287410736083984
1980-01-20,-19.232290267944336
1980-01-21,-15.670536994934082
1980-01-22,-16.981201171875
1980-01-23,-15.345711708068848
1980-01-24,-18.24089241027832
1980-01-25,-23.991039276123047
1980-01-26,-30.505027770996094
1980-01-27,-33.36603927612305
1980-01-28,-30.946483612060547
1980-01-29,-28.53815460205078
1980-01-30,-27.304784774780273
1980-01-31,-29.2283992767334
1980-02-01,-27.29216766357422
1980-02-02,-27.31150245666504
1980-02-03,-26.351947784423828
1980-02-04,-26.305768966674805
1980-02-05,-27.284465789794922
1980-02-06,-28.794857025146484
1980-02-07,-29.02152442932129
1980-02-08,-28.104236602783203
1980-02-09,-28.62297248840332
1980-02-10,-30.005544662475586
1980-02-11,-28.68216896057129
1980-02-12,-26.803665161132812
1980-02-13,-24.579906463623047
1980-02-14,-21.13844871520996
1980-02-15,-17.504108428955078
1980-02-16,-14.99233627319336
1980-02-17,-15.897843360900879
1980-02-18,-15.715907096862793
1980-02-19,-17.10101318359375
1980-02-20,-14.214130401611328
1980-02-21,-8.99950885772705
1980-02-22,-11.352202415466309
1980-02-23,-16.74830436706543
1980-02-24,-18.399320602416992
1980-02-25,-13.382179260253906
1980-02-26,-14.18690299987793
1980-02-27,-16.784128189086914
1980-02-28,-19.21211051940918
1980-02-29,-19.80083465576172
1980-03-01,-19.81855583190918
1980-03-02,-19.003568649291992
1980-03-03,-16.758251190185547
1980-03-04,-15.922615051269531
1980-03-05,-14.33166217803955
1980-03-06,-16.52311897277832
1980-03-07,-20.954113006591797
1980-03-08,-24.95671844482422
1980-03-09,-25.596773147583008
1980-03-10,-25.418596267700195
1980-03-11,-22.314838409423828
1980-03-12,-19.920398712158203
1980-03-13,-18.358352661132812
1980-03-14,-17.46735954284668
1980-03-15,-17.28363609313965
1980-03-16,-14.746292114257812
1980-03-17,-15.863190650939941
1980-03-18,-17.634185791015625
1980-03-19,-17.519840240478516
1980-03-20,-16.94532585144043
1980-03-21,-15.303071975708008
1980-03-22,-12.018019676208496
1980-03-23,-10.539070129394531
1980-03-24,-9.791611671447754
1980-03-25,-6.821018695831299
1980-03-26,-10.008834838867188
1980-03-27,-14.724710464477539
1980-03-28,-15.691961288452148
1980-03-29,-13.807718276977539
1980-03-30,-13.862060546875
1980-03-31,-9.306133270263672
1980-04-01,-5.836465835571289
1980-04-02,-12.083086013793945
1980-04-03,-17.5394229888916
1980-04-04,-17.36572265625
1980-04-05,-15.51302719116211
1980-04-06,-12.218110084533691
1980-04-07,-7.763186454772949
1980-04-08,-5.1375603675842285
1980-04-09,-7.597048759460449
1980-04-10,-9.898548126220703
1980-04-11,-8.174257278442383
1980-04-12,-5.534261226654053
1980-04-13,-2.407835006713867
1980-04-14,-0.07152063399553299
1980-04-15,3.0295565128326416
1980-04-16,1.1739387512207031
1980-04-17,-5.339828014373779
1980-04-18,-5.174959659576416
1980-04-19,-2.265223979949951
1980-04-20,-4.28389310836792
1980-04-21,-3.932734489440918
1980-04-22,-4.0094099044799805
1980-04-23,-2.5454442501068115
1980-04-24,-1.9104639291763306
1980-04-25,-1.6180224418640137
1980-04-26,-4.543475151062012
1980-04-27,-0.8311834931373596
1980-04-28,0.9035601019859314
1980-04-29,3.361859083175659
1980-04-30,-2.639328956604004
1980-05-01,-5.407989978790283
1980-05-02,-6.908011436462402
1980-05-03,-4.071506977081299
1980-05-04,3.139376401901245
1980-05-05,1.4626808166503906
1980-05-06,5.067058563232422
1980-05-07,3.553500175476074
1980-05-08,6.89286470413208
1980-05-09,4.736527442932129
1980-05-10,2.4612362384796143
1980-05-11,4.138097286224365
1980-05-12,2.8081042766571045
1980-05-13,3.507167339324951
1980-05-14,6.6094255447387695
1980-05-15,8.846572875976562
1980-05-16,6.244610786437988
1980-05-17,6.23445463180542
1980-05-18,6.143093585968018
1980-05-19,5.744399547576904
1980-05-20,5.393905162811279
1980-05-21,4.259724140167236
1980-05-22,2.1732065677642822
1980-05-23,4.159933567047119
1980-05-24,5.465550422668457
1980-05-25,11.845681190490723
1980-05-26,15.517234802246094
1980-05-27,7.6177849769592285
1980-05-28,-1.0090669393539429
1980-05-29,-0.9036441445350647
1980-05-30,2.049304962158203
1980-05-31,6.394118309020996
1980-06-01,9.67480182647705
1980-06-02,7.391089916229248
1980-06-03,3.551112174987793
1980-06-04,4.0549516677856445
1980-06-05,3.9552202224731445
1980-06-06,1.935244083404541
1980-06-07,3.2328007221221924
1980-06-08,3.761474370956421
1980-06-09,7.016697883605957
1980-06-10,7.470310211181641
1980-06-11,7.518080711364746
1980-06-12,4.694749355316162
1980-06-13,4.424138069152832
1980-06-14,7.539308071136475
1980-06-15,10.320999145507812
1980-06-16,11.913290023803711
1980-06-17,11.987902641296387
1980-06-18,11.784666061401367
1980-06-19,13.734235763549805
1980-06-20,14.621954917907715
1980-06-21,14.899720191955566
1980-06-22,11.920710563659668
1980-06-23,13.118324279785156
1980-06-24,13.275277137756348
1980-06-25,10.313825607299805
1980-06-26,7.837541580200195
1980-06-27,8.598139762878418
1980-06-28,6.724801540374756
1980-06-29,6.739396095275879
1980-06-30,6.096615791320801
1980-07-01,7.5913004875183105
1980-07-02,11.02149772644043
1980-07-03,12.905194282531738
1980-07-04,13.418463706970215
1980-07-05,13.338314056396484
