,Average_Temparature
1980-01-01,-18.714569091796875
1980-01-02,-21.265596389770508
1980-01-03,-22.295846939086914
1980-01-04,-19.981075286865234
1980-01-05,-19.57980728149414
1980-01-06,-19.700469970703125
1980-01-07,-21.809972763061523
1980-01-08,-20.93102264404297
1980-01-09,-18.104629516601562
1980-01-10,-18.926025390625
1980-01-11,-19.92742347717285
1980-01-12,-23.119991302490234
1980-01-13,-22.93254280090332
1980-01-14,-19.194034576416016
1980-01-15,-16.924039840698242
1980-01-16,-20.042314529418945
1980-01-17,-19.64668083190918
1980-01-18,-20.52301788330078
1980-01-19,-23.390085220336914
1980-01-20,-20.291654586791992
1980-01-21,-17.034019470214844
1980-01-22,-18.298503875732422
1980-01-23,-16.65252685546875
1980-01-24,-19.102006912231445
1980-01-25,-24.35913848876953
1980-01-26,-30.06003189086914
1980-01-27,-32.872413635253906
1980-01-28,-31.241065979003906
1980-01-29,-29.944576263427734
1980-01-30,-29.09819221496582
1980-01-31,-30.525272369384766
1980-02-01,-28.056428909301758
1980-02-02,-29.224863052368164
1980-02-03,-28.017620086669922
1980-02-04,-27.765552520751953
1980-02-05,-27.942523956298828
1980-02-06,-29.5339298248291
1980-02-07,-29.797670364379883
1980-02-08,-28.85560417175293
1980-02-09,-29.042699813842773
1980-02-10,-30.207103729248047
1980-02-11,-29.10594367980957
1980-02-12,-27.432147979736328
1980-02-13,-25.685001373291016
1980-02-14,-22.24779510498047
1980-02-15,-18.469478607177734
1980-02-16,-16.26935386657715
1980-02-17,-16.90448570251465
1980-02-18,-16.72991943359375
1980-02-19,-18.117002487182617
1980-02-20,-15.45411491394043
1980-02-21,-10.776976585388184
1980-02-22,-11.5798978805542
1980-02-23,-16.830833435058594
1980-02-24,-18.919164657592773
1980-02-25,-14.463706970214844
1980-02-26,-14.748425483703613
1980-02-27,-16.95717430114746
1980-02-28,-18.840892791748047
1980-02-29,-19.566774368286133
1980-03-01,-19.594654083251953
1980-03-02,-19.354381561279297
1980-03-03,-17.366561889648438
1980-03-04,-16.64063835144043
1980-03-05,-14.97714614868164
1980-03-06,-16.60064697265625
1980-03-07,-20.63362693786621
1980-03-08,-25.090120315551758
1980-03-09,-25.87950897216797
1980-03-10,-25.790401458740234
1980-03-11,-22.57096290588379
1980-03-12,-20.35433578491211
1980-03-13,-19.0494441986084
1980-03-14,-18.295324325561523
1980-03-15,-17.91609764099121
1980-03-16,-15.341588020324707
1980-03-17,-15.961008071899414
1980-03-18,-18.060197830200195
1980-03-19,-18.158376693725586
1980-03-20,-17.83955955505371
1980-03-21,-16.49987030029297
1980-03-22,-12.858424186706543
1980-03-23,-11.468910217285156
1980-03-24,-10.877238273620605
1980-03-25,-7.890487194061279
1980-03-26,-10.002094268798828
1980-03-27,-14.74341106414795
1980-03-28,-15.684298515319824
1980-03-29,-14.145867347717285
1980-03-30,-14.194247245788574
1980-03-31,-10.187825202941895
1980-04-01,-6.490481853485107
1980-04-02,-11.641875267028809
1980-04-03,-17.347074508666992
1980-04-04,-17.055662155151367
1980-04-05,-15.138688087463379
1980-04-06,-12.592801094055176
1980-04-07,-8.625897407531738
1980-04-08,-5.368748664855957
1980-04-09,-7.412902355194092
1980-04-10,-10.191399574279785
1980-04-11,-8.735479354858398
1980-04-12,-6.179319858551025
1980-04-13,-2.652461051940918
1980-04-14,-0.16552026569843292
1980-04-15,2.9334604740142822
1980-04-16,2.173419713973999
1980-04-17,-5.652005672454834
1980-04-18,-5.759634017944336
1980-04-19,-2.865368127822876
1980-04-20,-4.4590067863464355
1980-04-21,-4.192134380340576
1980-04-22,-4.324639320373535
1980-04-23,-2.939354181289673
1980-04-24,-2.1585724353790283
1980-04-25,-1.6470311880111694
1980-04-26,-4.56262731552124
1980-04-27,-0.9834327697753906
1980-04-28,0.4148182272911072
1980-04-29,3.0750160217285156
1980-04-30,-2.07710599899292
1980-05-01,-5.384729862213135
1980-05-02,-7.160351276397705
1980-05-03,-4.262274742126465
1980-05-04,2.7098746299743652
1980-05-05,1.3881179094314575
1980-05-06,4.668613433837891
1980-05-07,3.1386148929595947
1980-05-08,6.197999000549316
1980-05-09,5.643687725067139
1980-05-10,2.8646411895751953
1980-05-11,4.340444087982178
1980-05-12,2.5401690006256104
1980-05-13,2.799072265625
1980-05-14,6.278506278991699
1980-05-15,8.15781021118164
1980-05-16,6.382844924926758
1980-05-17,6.119120121002197
1980-05-18,6.21893310546875
1980-05-19,6.193099021911621
1980-05-20,5.619818210601807
1980-05-21,4.508761405944824
1980-05-22,2.442272424697876
1980-05-23,4.450807094573975
1980-05-24,4.970900535583496
1980-05-25,11.596413612365723
1980-05-26,15.265036582946777
1980-05-27,7.818636894226074
1980-05-28,-0.8411816358566284
1980-05-29,-0.8591881990432739
1980-05-30,2.0445990562438965
1980-05-31,6.53602933883667
1980-06-01,10.18927001953125
1980-06-02,7.189724922180176
1980-06-03,3.6890406608581543
1980-06-04,4.366584777832031
1980-06-05,4.671361446380615
1980-06-06,1.9590089321136475
1980-06-07,3.1889612674713135
1980-06-08,3.6772656440734863
1980-06-09,7.178166389465332
1980-06-10,7.205714702606201
1980-06-11,7.543295383453369
1980-06-12,4.732456684112549
1980-06-13,4.092704772949219
1980-06-14,7.181828022003174
1980-06-15,9.93484115600586
1980-06-16,11.788483619689941
1980-06-17,11.934791564941406
1980-06-18,11.796347618103027
1980-06-19,13.878681182861328
1980-06-20,14.50323486328125
1980-06-21,14.660942077636719
1980-06-22,11.643842697143555
1980-06-23,13.198436737060547
1980-06-24,13.11491870880127
1980-06-25,10.367426872253418
1980-06-26,8.136283874511719
1980-06-27,8.530975341796875
1980-06-28,7.023193359375
1980-06-29,6.865066051483154
1980-06-30,5.892236232757568
1980-07-01,7.440639972686768
1980-07-02,10.67594051361084
1980-07-03,12.226569175720215
1980-07-04,13.29001522064209
1980-07-05,12.593647956848145
1980-07-06,13.695321083068848
1980-07-07,13.725180625915527
1980-07-08,12.385838508605957
1980-07-09,12.714099884033203
1980-07-10,12.714491844177246
1980-07-11,11.548712730407715
1980-07-12,7.519087314605713
1980-07-13,6.8148512840271
1980-07-14,10.323781967163086
1980-07-15,5.96653938293457
1980-07-16,6.981692790985107
1980-07-17,9.98249340057373
1980-07-18,14.598213195800781
1980-07-19,10.891819953918457
1980-07-20,8.098386764526367
1980-07-21,7.887290000915527
1980-07-22,9.543581008911133
1980-07-23,10.982436180114746
1980-07-24,12.616432189941406
1980-07-25,12.166593551635742
1980-07-26,7.397490501403809
1980-07-27,8.806408882141113
1980-07-28,10.35196304321289
1980-07-29,3.663285493850708
1980-07-30,3.5690503120422363
1980-07-31,4.73960542678833
1980-08-01,6.9064040184021
1980-08-02,10.220958709716797
1980-08-03,7.940478324890137
1980-08-04,8.198928833007812
1980-08-05,10.568425178527832
1980-08-06,5.341735363006592
1980-08-07,2.9993021488189697
1980-08-08,3.5730459690093994
1980-08-09,5.386317253112793
1980-08-10,10.515965461730957
1980-08-11,11.369036674499512
1980-08-12,12.210132598876953
1980-08-13,12.1002779006958
1980-08-14,12.473677635192871
1980-08-15,11.422155380249023
1980-08-16,12.124005317687988
1980-08-17,10.761435508728027
1980-08-18,10.215215682983398
1980-08-19,11.058992385864258
1980-08-20,10.595592498779297
1980-08-21,12.788485527038574
1980-08-22,13.517663955688477
1980-08-23,10.481100082397461
1980-08-24,9.153387069702148
1980-08-25,6.7099528312683105
1980-08-26,8.576574325561523
1980-08-27,7.664249420166016
1980-08-28,7.693708896636963
1980-08-29,8.300031661987305
1980-08-30,11.221429824829102
1980-08-31,5.972707271575928
1980-09-01,0.913438618183136
1980-09-02,3.0443100929260254
1980-09-03,4.247201919555664
1980-09-04,5.62266206741333
1980-09-05,7.53603458404541
1980-09-06,9.996588706970215
1980-09-07,4.63267707824707
1980-09-08,3.461555242538452
1980-09-09,0.0765131339430809
1980-09-10,1.2805193662643433
1980-09-11,2.621124267578125
1980-09-12,-0.02984105795621872
1980-09-13,0.4031258821487427
1980-09-14,1.9899744987487793
1980-09-15,4.697203159332275
1980-09-16,5.098618030548096
1980-09-17,3.32352352142334
1980-09-18,1.5922154188156128
1980-09-19,0.12699197232723236
1980-09-20,2.3739230632781982
1980-09-21,2.000136375427246
1980-09-22,2.8466639518737793
1980-09-23,3.7741811275482178
1980-09-24,5.000280857086182
1980-09-25,5.884736061096191
1980-09-26,4.59494686126709
1980-09-27,3.889455556869507
1980-09-28,2.286726474761963
1980-09-29,1.3852330446243286
1980-09-30,-2.8351197242736816
1980-10-01,-5.389703750610352
1980-10-02,-5.526045322418213
1980-10-03,-5.614990234375
1980-10-04,-5.900344371795654
1980-10-05,-5.765376091003418
1980-10-06,-4.33773136138916
1980-10-07,-3.7015810012817383
1980-10-08,-7.333831787109375
1980-10-09,-7.896667957305908
1980-10-10,-7.134396553039551
1980-10-11,-5.158346652984619
1980-10-12,-3.5490689277648926
1980-10-13,-3.0897586345672607
1980-10-14,-2.172536611557007
1980-10-15,-3.6626205444335938
1980-10-16,-3.285560131072998
1980-10-17,-2.503962278366089
1980-10-18,-3.7023048400878906
1980-10-19,-3.353565216064453
1980-10-20,-2.5745043754577637
1980-10-21,-3.6378140449523926
1980-10-22,-2.2715952396392822
1980-10-23,-1.9602817296981812
1980-10-24,-2.851513147354126
1980-10-25,-3.675859212875366
1980-10-26,-8.254585266113281
1980-10-27,-7.594472885131836
1980-10-28,-7.4844441413879395
1980-10-29,-8.164884567260742
1980-10-30,-8.06454849243164
1980-10-31,-7.169886589050293
1980-11-01,-6.227787017822266
1980-11-02,-5.811556816101074
1980-11-03,-6.889111042022705
1980-11-04,-6.729671478271484
1980-11-05,-9.35563850402832
1980-11-06,-13.236956596374512
1980-11-07,-9.68160343170166
1980-11-08,-8.612942695617676
1980-11-09,-11.419763565063477
1980-11-10,-14.778434753417969
1980-11-11,-16.512672424316406
1980-11-12,-8.419210433959961
1980-11-13,-6.7476277351379395
1980-11-14,-7.413782596588135
1980-11-15,-5.930501461029053
1980-11-16,-8.681273460388184
1980-11-17,-8.451152801513672
1980-11-18,-10.745160102844238
1980-11-19,-15.059256553649902
1980-11-20,-19.31488609313965
1980-11-21,-18.40949058532715
1980-11-22,-18.91124725341797
1980-11-23,-20.162752151489258
1980-11-24,-18.695566177368164
1980-11-25,-15.846020698547363
1980-11-26,-12.716535568237305
1980-11-27,-11.458329200744629
1980-11-28,-15.258400917053223
1980-11-29,-14.070511817932129
1980-11-30,-21.385835647583008
1980-12-01,-21.704809188842773
1980-12-02,-19.53839683532715
1980-12-03,-15.15408992767334
1980-12-04,-13.863959312438965
1980-12-05,-18.227502822875977
1980-12-06,-19.619112014770508
1980-12-07,-20.595531463623047
1980-12-08,-19.735511779785156
1980-12-09,-13.651866912841797
1980-12-10,-15.113056182861328
1980-12-11,-17.964954376220703
1980-12-12,-17.10875129699707
1980-12-13,-15.123861312866211
1980-12-14,-16.73653221130371
1980-12-15,-22.15045166015625
1980-12-16,-24.209001541137695
1980-12-17,-24.953826904296875
