,Average_Temparature
1980-01-01,-11.841611862182617
1980-01-02,-13.583558082580566
1980-01-03,-13.709737777709961
1980-01-04,-16.441909790039062
1980-01-05,-16.589908599853516
1980-01-06,-18.2242431640625
1980-01-07,-18.735902786254883
1980-01-08,-15.153087615966797
1980-01-09,-8.369307518005371
1980-01-10,-12.899251937866211
1980-01-11,-12.261434555053711
1980-01-12,-13.078452110290527
1980-01-13,-11.317387580871582
1980-01-14,-7.843477249145508
1980-01-15,-20.14019203186035
1980-01-16,-21.168657302856445
1980-01-17,-11.601951599121094
1980-01-18,-12.262264251708984
1980-01-19,-15.354631423950195
1980-01-20,-9.869965553283691
1980-01-21,-9.501124382019043
1980-01-22,-11.943153381347656
1980-01-23,-8.943553924560547
1980-01-24,-16.77855682373047
1980-01-25,-26.454160690307617
1980-01-26,-31.062335968017578
1980-01-27,-31.202781677246094
1980-01-28,-25.275190353393555
1980-01-29,-23.616485595703125
1980-01-30,-20.798690795898438
1980-01-31,-20.843929290771484
1980-02-01,-19.865720748901367
1980-02-02,-16.326383590698242
1980-02-03,-16.066287994384766
1980-02-04,-17.65996742248535
1980-02-05,-15.58775806427002
1980-02-06,-20.064180374145508
1980-02-07,-23.110660552978516
1980-02-08,-23.076204299926758
1980-02-09,-23.01772689819336
1980-02-10,-23.22553825378418
1980-02-11,-22.995214462280273
1980-02-12,-21.75881576538086
1980-02-13,-16.199567794799805
1980-02-14,-12.554167747497559
1980-02-15,-13.860645294189453
1980-02-16,-16.035144805908203
1980-02-17,-16.361560821533203
1980-02-18,-11.099306106567383
1980-02-19,-11.651098251342773
1980-02-20,-6.754029750823975
1980-02-21,-3.076075553894043
1980-02-22,-9.86245346069336
1980-02-23,-13.178760528564453
1980-02-24,-11.332823753356934
1980-02-25,-6.434906005859375
1980-02-26,-14.407443046569824
1980-02-27,-16.589168548583984
1980-02-28,-18.00999641418457
1980-02-29,-15.111052513122559
1980-03-01,-13.684072494506836
1980-03-02,-15.458672523498535
1980-03-03,-14.700578689575195
1980-03-04,-10.772910118103027
1980-03-05,-7.97035026550293
1980-03-06,-12.336363792419434
1980-03-07,-16.720985412597656
1980-03-08,-18.53571128845215
1980-03-09,-17.3199405670166
1980-03-10,-14.999434471130371
1980-03-11,-14.608203887939453
1980-03-12,-14.312861442565918
1980-03-13,-12.251738548278809
1980-03-14,-11.722129821777344
1980-03-15,-10.411972999572754
1980-03-16,-9.11738395690918
1980-03-17,-12.067890167236328
1980-03-18,-13.645173072814941
1980-03-19,-12.609564781188965
1980-03-20,-10.64886474609375
1980-03-21,-6.483010768890381
1980-03-22,-5.147858142852783
1980-03-23,-5.87996244430542
1980-03-24,-3.8541557788848877
1980-03-25,-0.4684140384197235
1980-03-26,-5.956832408905029
1980-03-27,-9.338621139526367
1980-03-28,-6.906383037567139
1980-03-29,-5.934842109680176
1980-03-30,-2.8013315200805664
1980-03-31,-0.1326112151145935
1980-04-01,-0.5170797109603882
1980-04-02,-9.313872337341309
1980-04-03,-12.207783699035645
1980-04-04,-9.890195846557617
1980-04-05,-8.933916091918945
1980-04-06,-6.539933681488037
1980-04-07,-1.342491865158081
1980-04-08,-0.7972109317779541
1980-04-09,-1.957457184791565
1980-04-10,-1.3817558288574219
1980-04-11,0.05447292700409889
1980-04-12,2.756474733352661
1980-04-13,6.024174213409424
1980-04-14,11.926079750061035
1980-04-15,11.078878402709961
1980-04-16,6.348141193389893
1980-04-17,2.291083812713623
1980-04-18,1.204750418663025
