,Average_Temparature
1980-01-01,-12.170567512512207
1980-01-02,-14.322574615478516
1980-01-03,-14.729860305786133
1980-01-04,-15.596835136413574
1980-01-05,-14.64958381652832
1980-01-06,-16.764867782592773
1980-01-07,-18.400405883789062
1980-01-08,-16.653024673461914
1980-01-09,-8.21275806427002
1980-01-10,-11.968149185180664
1980-01-11,-11.148760795593262
1980-01-12,-12.330455780029297
1980-01-13,-12.147173881530762
1980-01-14,-5.831320285797119
1980-01-15,-16.848649978637695
1980-01-16,-19.10458755493164
1980-01-17,-10.896657943725586
1980-01-18,-11.580559730529785
1980-01-19,-14.913655281066895
1980-01-20,-10.095444679260254
1980-01-21,-7.82819938659668
1980-01-22,-9.019923210144043
1980-01-23,-8.023175239562988
1980-01-24,-14.689297676086426
1980-01-25,-26.54938507080078
1980-01-26,-29.830610275268555
1980-01-27,-29.62586784362793
1980-01-28,-24.228017807006836
1980-01-29,-23.178192138671875
1980-01-30,-20.66705894470215
1980-01-31,-21.831893920898438
1980-02-01,-19.679067611694336
1980-02-02,-16.5643310546875
1980-02-03,-15.343803405761719
1980-02-04,-16.78876304626465
1980-02-05,-17.583309173583984
1980-02-06,-20.7762393951416
1980-02-07,-23.191078186035156
1980-02-08,-24.234891891479492
1980-02-09,-23.80649185180664
1980-02-10,-24.663816452026367
1980-02-11,-24.21677589416504
1980-02-12,-20.903024673461914
1980-02-13,-15.937589645385742
1980-02-14,-12.601052284240723
1980-02-15,-11.304278373718262
1980-02-16,-13.256080627441406
1980-02-17,-14.52714729309082
1980-02-18,-9.818050384521484
1980-02-19,-11.125688552856445
1980-02-20,-7.5081915855407715
1980-02-21,-1.8168487548828125
1980-02-22,-8.842529296875
1980-02-23,-12.628056526184082
1980-02-24,-10.616785049438477
1980-02-25,-6.402461528778076
1980-02-26,-12.31993579864502
1980-02-27,-14.304206848144531
1980-02-28,-16.833280563354492
1980-02-29,-15.75874137878418
1980-03-01,-13.717517852783203
1980-03-02,-14.784455299377441
1980-03-03,-14.027092933654785
1980-03-04,-10.556760787963867
1980-03-05,-9.27934741973877
1980-03-06,-14.300063133239746
1980-03-07,-17.110271453857422
1980-03-08,-18.920406341552734
1980-03-09,-17.12670135498047
1980-03-10,-17.27890396118164
1980-03-11,-15.417008399963379
1980-03-12,-13.997123718261719
1980-03-13,-11.411943435668945
1980-03-14,-12.035721778869629
1980-03-15,-11.121334075927734
1980-03-16,-8.069327354431152
1980-03-17,-9.481642723083496
1980-03-18,-12.747472763061523
1980-03-19,-12.606804847717285
1980-03-20,-10.468332290649414
1980-03-21,-5.3967180252075195
1980-03-22,-4.443572998046875
1980-03-23,-5.4918718338012695
1980-03-24,-2.2308952808380127
1980-03-25,-0.6116507649421692
1980-03-26,-6.092757701873779
1980-03-27,-9.038376808166504
1980-03-28,-7.617336750030518
1980-03-29,-6.238919734954834
1980-03-30,-3.954235315322876
1980-03-31,-0.7734031081199646
1980-04-01,-1.0516282320022583
1980-04-02,-10.463342666625977
1980-04-03,-13.014979362487793
1980-04-04,-10.479108810424805
1980-04-05,-10.037463188171387
1980-04-06,-6.3589324951171875
1980-04-07,-1.030473232269287
1980-04-08,-0.4245242774486542
1980-04-09,-1.708040714263916
1980-04-10,-1.1943289041519165
1980-04-11,-0.4174872934818268
1980-04-12,2.5374550819396973
1980-04-13,4.960224628448486
1980-04-14,10.515432357788086
1980-04-15,10.749122619628906
1980-04-16,4.485241413116455
1980-04-17,0.9969213008880615
1980-04-18,1.1398645639419556
1980-04-19,3.877058506011963
1980-04-20,2.345341682434082
1980-04-21,3.2714486122131348
1980-04-22,5.113293647766113
1980-04-23,7.197689533233643
1980-04-24,7.836205959320068
1980-04-25,3.7353291511535645
1980-04-26,4.310255527496338
1980-04-27,9.454397201538086
1980-04-28,11.762227058410645
1980-04-29,9.273870468139648
1980-04-30,1.8387877941131592
1980-05-01,1.600598692893982
1980-05-02,0.6718283891677856
1980-05-03,5.548492908477783
1980-05-04,10.41808032989502
1980-05-05,8.171491622924805
1980-05-06,17.103910446166992
1980-05-07,12.38624382019043
1980-05-08,15.761946678161621
1980-05-09,10.388222694396973
1980-05-10,9.123324394226074
1980-05-11,10.667214393615723
1980-05-12,9.894719123840332
1980-05-13,12.951766967773438
1980-05-14,16.197277069091797
1980-05-15,18.056076049804688
1980-05-16,14.136093139648438
1980-05-17,17.102588653564453
1980-05-18,13.925178527832031
1980-05-19,12.090191841125488
1980-05-20,15.836441040039062
1980-05-21,10.592571258544922
1980-05-22,9.520955085754395
1980-05-23,13.088064193725586
1980-05-24,19.107255935668945
1980-05-25,23.293285369873047
1980-05-26,26.136598587036133
1980-05-27,14.510053634643555
1980-05-28,7.011180400848389
1980-05-29,8.10313606262207
1980-05-30,10.97146224975586
1980-05-31,17.992177963256836
1980-06-01,20.002431869506836
1980-06-02,16.000301361083984
1980-06-03,11.688575744628906
1980-06-04,10.524943351745605
1980-06-05,10.689388275146484
1980-06-06,12.22980785369873
1980-06-07,12.306696891784668
1980-06-08,12.602063179016113
1980-06-09,16.099565505981445
1980-06-10,17.386714935302734
1980-06-11,15.29798412322998
1980-06-12,13.050325393676758
1980-06-13,15.179977416992188
1980-06-14,17.378156661987305
1980-06-15,20.298301696777344
1980-06-16,21.742555618286133
1980-06-17,22.70787239074707
1980-06-18,23.214279174804688
1980-06-19,24.66145896911621
1980-06-20,24.71103286743164
1980-06-21,25.600975036621094
1980-06-22,22.527725219726562
1980-06-23,21.32606315612793
1980-06-24,20.775930404663086
1980-06-25,17.059633255004883
1980-06-26,17.444650650024414
1980-06-27,15.64736270904541
1980-06-28,13.789401054382324
1980-06-29,15.276009559631348
1980-06-30,16.834386825561523
1980-07-01,19.029687881469727
1980-07-02,22.05145835876465
1980-07-03,22.5623779296875
1980-07-04,23.425695419311523
1980-07-05,23.369604110717773
1980-07-06,24.815908432006836
1980-07-07,23.98445701599121
1980-07-08,19.896326065063477
1980-07-09,19.805421829223633
1980-07-10,20.957366943359375
1980-07-11,20.438508987426758
1980-07-12,15.11137580871582
1980-07-13,17.02198028564453
1980-07-14,18.061908721923828
1980-07-15,13.948431015014648
1980-07-16,15.182814598083496
1980-07-17,19.67485237121582
1980-07-18,23.937545776367188
